"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","DK",1225842,505.690440060698,"NA","1","2011","NA","3",1970,"2","5","2","DK","2","NA","5","1","NA","NA","NA","NA","3","NA","0 - 1","37","NA","q","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,83978,360,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",40,122584,"2","2","NA","1","2","3","NA","NA","NA","NA","NA","1","NA","NA","2","1","1","7","NA","NA","5","4","NA","NA"
"2011","DK",1225843,505.690440060698,"NA","2","2011","NA","1",1994,"1",,"1",,"2","2",,,"NA","1","NA","NA","3","33",,"NA","NA",,"NA","NA","1","NA","NA","NA","NA","NA","2","1","2","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",16,122584,"2","7","NA","NA","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","2"
"2011","DK",1225844,505.690440060698,"NA","2","2011","NA","2",1965,"1","1","1","DK","2","NA","3","1","NA","1","NA","NA","3","33","5","NA","NA","NA","NA","12","NA","NA","2","NA","NA","NA","4","1","3","NA","NA","NA","NA",1,1,32685,0,0,790,1,0,0,,0,0,0,0,0,0,1,"7.4473",45,122584,"3","2","NA","1","NA","3","NA","NA","NA","NA","NA","1","NA","2","NA","1","NA","NA","NA","NA","NA","NA","5","NA"
"2011","DK",1226321,489.001751313485,"NA","1","2011","NA","4",1963,"1","4","1","Other","2","NA","NA","1","NA","NA","NA","NA","1","31","9","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,55015,0,0,737,1,0,0,,216,0,0,0,0,0,1,"7.4473",47,122632,"3","7","NA","NA","2","1","2","1922","NA","1","1942","1","NA","NA","NA","NA","1","3","NA","NA","5","NA","3","NA"
"2011","DK",1226591,489.001751313485,"678.1018","1","2011","NA","3",1990,"1","1","1","DK","2","NA","2","6","NA","1","2","1","1","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",1,1,6930,0,0,331,1,0,0,,0,0,0,0,0,0,1,"7.4473",20,122659,"2","6","NA","3","4","2","NA","NA","NA","1","NA","1","NA","2","1","2","NA","6","NA","NA","NA","NA","NA","NA"
"2011","DK",1226691,489.001751313485,"NA","1","2011","NA","4",1962,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","34","4","37","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,63620,460,0,638,1,0,0,,0,0,0,0,0,0,1,"7.4473",48,122669,"2","2","NA","NA","NA","2","3","NA","NA","NA","1963","2","NA","NA","2","1","1","NA","NA","NA","NA","NA","NA","1"
"2011","DK",1227091,489.001751313485,"NA","2","2011","NA","3",1983,"1","1","1","DK","2","NA","3","3","NA","1","NA","NA","3","82","3","NA","NA","h","NA","13","1","2","2","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,12297,33,0,0,1,6714,31265,,170,0,0,0,0,0,1,"7.4473",27,122709,"3","7","NA","1","2","2","NA","NA","NA","1","NA","1","1","NA","3","1","NA","7","NA","NA","NA","5","5","NA"
"2011","DK",1227421,489.001751313485,"NA","1","2011","NA","1",1945,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","21","8","37","NA","h","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","NA",1,1,49037,0,0,12,1,0,130,,0,0,0,0,0,0,1,"7.4473",65,122742,"3","2","NA","1","3","NA","2","NA","1","NA","NA","1","1","2","3","2","2","NA","NA","NA","3","NA","NA","NA"
"2011","DK",1228011,489.001751313485,"1362.765","1","2011","NA","3",1955,"2","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","41","9","32","NA","q","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",1,1,34667,0,0,778,1,0,193,,197,0,0,0,0,0,1,"7.4473",55,122801,"3","2","NA","1","NA","1","NA","NA","NA","1","1944","1","1","NA","NA","NA","1","NA","1","NA","5","4","NA","NA"
"2011","DK",1228101,489.001751313485,"837.2437","2","2011","NA","1",1930,"2","4","2","DK","2","NA","3","7","NA","1","2","NA","3","22","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,0,0,0,712,1,0,0,,21807,0,0,0,0,0,1,"7.4473",80,122810,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","1"
"2011","DK",1228351,489.001751313485,"1309.92","NA","2011","NA","4",1941,"2","2","1","DK","2","NA","5","7","NA","NA","NA","NA","3","61","2","NA","NA","j","NA","NA","NA","NA","2","NA","NA","NA","1","2","NA","NA","NA","NA","NA",1,1,0,0,0,663,1,322,0,,443,65221,0,0,0,0,1,"7.4473",69,122835,"2","6","NA","NA","NA","3","3","1928","NA","NA","1958","NA","1","NA","NA","1","NA","NA","NA","NA","NA","4","NA","NA"
"2011","DK",1228751,489.001751313485,"698.4491","2","2011","NA","1",1930,"2","4","3","DK","2","NA","2","7","NA","1","NA","NA","2","61","5","NA","NA","NA","4","13","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",1,1,0,0,0,435,1,1343,0,,136,0,0,0,28844,0,1,"7.4473",80,122875,"2","7","NA","NA","NA","NA","4","NA","NA","1","1922","1","1","2","NA","1","NA","6","1","NA","NA","NA","5","NA"
"2011","DK",1229041,489.001751313485,"596.751","1","2011","NA","4",1963,"1","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","83","3","40","NA","NA","NA","8","1","2","2","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,59616,340,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",47,122904,"2","5","NA","1","2","NA","NA","1946","1","1","NA","2","1","1","NA","1","NA","7","1","2","5","NA","5","1"
"2011","DK",1229321,489.001751313485,"1584.596","1","2011","NA","4",1987,"1","1","1","DK","2","NA","2","6","NA","2","NA","NA","3","24",,"NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","NA","NA",1,1,24359,0,0,603,1,0,0,,279,0,0,0,0,2880,1,"7.4473",23,122932,"2","2","NA","NA","2","2","0","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","2","NA","2","NA","2"
"2011","DK",1229361,489.001751313485,"1710.163","2","2011","NA","2",1955,"2","2","1","DK","2","NA","5","1","NA","NA","2","NA","3","52","2","20","NA","q","NA","13","1","2","NA","1","NA","NA","3","2","3","NA","NA","2","NA",1,1,43664,0,0,435,1,0,0,,0,0,0,0,0,0,1,"7.4473",55,122936,"2","2","NA","NA","2","3","2","NA","NA","1","1940","NA","NA","NA","2","NA","NA","1","NA","NA","NA","4","5","1"
"2011","DK",1229381,489.001751313485,"1001.565","2","2011","NA","2",1948,"1","2","1","DK","1","NA","3","8","NA","2","2","NA","3","52","4","42","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,148,0,0,0,13844,0,1,"7.4473",62,122938,"3","2","NA","NA","NA","NA","1","1936","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1229511,489.001751313485,"NA","1","2011","NA","3",1979,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","NA","7","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,49462,0,0,251,1,0,10,,301,0,0,0,0,0,1,"7.4473",31,122951,"3","2","NA","1","NA","NA","NA","1917","NA","1","1949","NA","NA","NA","NA","1","1","7","NA","1","3","NA","NA","NA"
"2011","DK",1230071,489.001751313485,"NA","2","2011","NA","1",1941,"2","4","3","DK","2","NA","2","7","NA","2","NA","1","NA","42","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,1828,16647,0,0,0,0,1,"7.4473",69,123007,"2","7","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",1230741,489.001751313485,"1255.616","2","2011","NA","4",1930,"1","4","1","DK","2","NA","2","7","NA","NA","NA","NA","3","34","7","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,239,1,0,0,,478,28870,0,0,0,0,1,"7.4473",80,123074,"2","7","NA","1","NA","NA","NA","NA","NA","1","1951","1","NA","2","NA","1","2","1","NA","NA","NA","4","5","NA"
"2011","DK",1230951,489.001751313485,"697.7668","1","2011","NA","3",1930,"2","2","1","DK","2","NA","2","7","NA","1","2","1","3","41","5","NA","NA","NA","NA","11","1","2","2","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,773,1,2054,0,,243,21635,0,0,0,0,1,"7.4473",80,123095,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","2","NA","1","NA","NA","NA","NA","NA"
"2011","DK",1231231,489.001751313485,"1219.523","2","2011","NA","1",1946,"2","2","1","DK","2","NA","3","7","NA","1","NA","NA","3","33","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,405,1,0,0,,18889,5871,0,0,0,0,1,"7.4473",64,123123,"2","6","NA","NA","NA","1","NA","1956","NA","NA","1928","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1231531,489.001751313485,"1457.693","1","2011","NA","4",1932,"2","2","2","DK","2","NA","2","7","NA","NA","NA","NA","3","33","5","37","NA","NA","NA","7","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,197,27904,0,0,0,0,1,"7.4473",78,123153,"2","6","NA","NA","1","NA","NA","1943","NA","NA","1952","1","NA","3","NA","NA","NA","NA","NA","NA","NA","6","NA","1"
"2011","DK",1231751,489.001751313485,"1209.184","1","2011","NA","3",1966,"1","1","3","DK","1","3","3","3","NA","1","NA","NA","2","NA","7","NA","NA","b-e","NA","7","1","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,16146,2636,2636,0,1,0,108,,0,0,0,0,0,0,1,"7.4473",44,123175,"2","7","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1231891,489.001751313485,"1707.97","2","2011","NA","1",1942,"2","2","1","DK","2","NA","5","7","NA","1","NA","NA","3","41","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,0,0,0,0,1,161,1511,,0,18350,0,0,0,0,1,"7.4473",68,123189,"2","2","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1231931,489.001751313485,"NA","1","2011","NA","2",1964,"2","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","33","4","NA","NA","b-e","NA","13","NA","NA","2","NA","NA","NA","4","NA","3","NA","NA","2","NA",1,1,35710,0,0,788,1,0,462,,45,0,0,0,0,0,1,"7.4473",46,123193,"2","2","NA","NA","2","NA","1","NA","NA","NA","NA","1","NA","NA","1","NA","2","NA","NA","NA","NA","5","NA","NA"
"2011","DK",1232181,489.001751313485,"813.8678","2","2011","NA","1",1987,"1","1","1","DK","2","2","3","6","NA","1","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","2","NA",1,1,1272,0,0,0,1,542,0,,2623,0,0,0,0,671,1,"7.4473",23,123218,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","DK",1232271,489.001751313485,"NA","1","2011","NA","3",1969,"1","1","2","DK","2","NA","3","3","NA","NA","NA","NA","3","24","0 - 1","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,21821,649,0,484,1,0,28541,,281,0,0,0,0,0,1,"7.4473",41,123227,"2","6","NA","NA","2","NA","1","1938","NA","NA","1938","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","1"
"2011","DK",1232571,489.001751313485,"NA","1","2011","NA","4",1930,"1","4","1","DK","2","NA","2","7","NA","1","NA","NA","3","NA","7","35","3","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,586,1,0,0,,195,17126,0,0,0,0,1,"7.4473",80,123257,"2","3","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","3","NA","NA","6","NA","NA","NA","NA","NA","NA"
"2011","DK",1232601,489.001751313485,"1431.224","2","2011","NA","4",1986,"1","1","1","DK","2","NA","2","1","NA","1","NA","NA","3","41","9","30","NA","l-n","NA","NA","NA","2","2","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,31690,0,0,0,1,0,56,,166,0,0,0,0,0,1,"7.4473",24,123260,"3","2","NA","1","NA","2","2","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","NA","4","4","NA"
"2011","DK",1232821,489.001751313485,"526.4816","2","2011","NA","3",1939,"1","2","3","DK","2","NA","5","7","NA","NA","NA","NA","3","34","6","45","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",1,1,0,0,0,670,1,0,0,,676,53379,0,0,0,0,1,"7.4473",71,123282,"2","2","NA","1","NA","NA","4","NA","1","NA","1926","NA","1","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1"
"2011","DK",1233301,489.001751313485,"NA","1","2011","NA","3",1930,"2","4","1","DK","2","NA","3","7","NA","1","NA","NA","3","83","5","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","2","1","2","NA","2","NA",1,1,26963,0,0,778,1,0,0,,0,0,0,0,2550,0,1,"7.4473",80,123330,"2","5","NA","NA","NA","NA","NA","1921","NA","NA","1927","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","4","NA"
"2011","DK",1233711,489.001751313485,"2782.533","1","2011","NA","4",1963,"1","2","3","Other","2","NA","NA","5","NA","1","2","NA","3","33","9","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","2","2","3","2","1","2","NA",1,1,16404,0,0,411,1,0,0,,2075,0,0,155,0,0,1,"7.4473",47,123371,"2","2","NA","NA","NA","NA","NA","NA","1","NA","1923","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1233871,489.001751313485,"656.0482","1","2011","NA","3",1963,"1","2","1","Other","2","NA","NA","5","NA","NA","2","NA","3","74","7","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","1","1","NA","NA","2","NA",1,1,35971,0,0,0,1,901,0,,879,0,0,0,0,0,1,"7.4473",47,123387,"2","7","NA","NA","NA","3","NA","NA","NA","1","NA","1","NA","NA","NA","NA","1","7","NA","2","NA","5","NA","NA"
"2011","DK",1234011,489.001751313485,"680.8892","2","2011","NA","3",1958,"2","2","3","DK","1","NA","3","1","NA","NA","NA","NA","3","82","5","37","12","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,33313,0,0,0,1,5371,0,,119,0,0,0,0,0,1,"7.4473",52,123401,"2","2","NA","NA","2","NA","NA","1949","1","NA","1938","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","DK",1234471,489.001751313485,"776.5484","1","2011","NA","2",1987,"1","1","3","DK","1","NA","3","6","NA","2","NA","NA","1","52",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,3318,0,0,574,1,0,0,,0,0,0,0,0,0,1,"7.4473",23,123447,"2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1234501,489.001751313485,"NA","1","2011","NA","4",1961,"1","5","3","DK","2","NA","3","3","NA","NA","NA","NA","3","21","0 - 1","40","NA","g","NA","NA","NA","2","2","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,98222,655,0,435,1,1611,477,,284,0,0,0,0,0,1,"7.4473",49,123450,"2","6","NA","1","3","3","NA","NA","1","NA","NA","NA","1","NA","1","1","1","NA","1","2","NA","4","3","1"
"2011","DK",1234571,489.001751313485,"1714.071","1","2011","NA","3",1930,"2","4","3","DK","2","NA","3","7","NA","1","NA","NA","3","11","6","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,328,24744,0,0,0,0,1,"7.4473",80,123457,"2","7","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1"
"2011","DK",1234801,489.001751313485,"1197.966","2","2011","NA","2",1942,"2","2","2","DK","2","NA","2","7","NA","2","NA","NA","3","41","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,145,17576,0,0,0,0,1,"7.4473",68,123480,"2","7","NA","NA","NA","NA","3","1935","NA","2","NA","1","NA","1","NA","NA","NA","NA","NA","NA","4","4","5","NA"
"2011","DK",1235061,489.001751313485,"617.0272","1","2011","NA","3",1935,"2","2","1","DK","2","NA","2","7","NA","1","NA","NA","3","41",,"37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,2812,0,0,0,1,0,0,,69,26416,0,0,0,0,1,"7.4473",75,123506,"2","2","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",1235151,489.001751313485,"751.7574","1","2011","NA","3",1984,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","71","2","47","NA","q","NA","NA","1","NA","2","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,13942,0,0,0,1,0,0,,1035,0,0,0,0,25581,1,"7.4473",26,123515,"3","2","NA","NA","2","NA","2","1952","NA","1","NA","NA","1","1","NA","1","1","7","1","NA","NA","5","3","1"
"2011","DK",1235291,489.001751313485,"NA","2","2011","NA","4",1942,"2","2","2","DK","2","3","3","7","NA","2","NA","NA","1","33","5","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","2","2","2","2","NA","1","NA",1,1,0,0,0,0,1,14654,0,,0,21410,0,0,0,0,1,"7.4473",68,123529,"2","6","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA"
"2011","DK",1235391,489.001751313485,"1232.593","1","2011","NA","4",1930,"2","2","2","DK","1","3","2","7","NA","1","2","NA","NA","33","5","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,0,0,0,778,1,0,0,,11038,0,0,0,0,0,1,"7.4473",80,123539,"2","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2"
"2011","DK",1235521,489.001751313485,"410.9652","1","2011","NA","3",1978,"1","1","3","DK","2","NA","3","1","NA","NA","NA","1","NA","NA","8","37","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","2","3","NA","NA","1","NA",1,1,17237,0,0,668,1,0,0,,13425,0,0,391,0,0,1,"7.4473",32,123552,"2","2","NA","NA","1","1","NA","NA","1","1","NA","1","NA","NA","NA","NA","2","NA","1","NA","NA","NA","3","2"
"2011","DK",1235751,489.001751313485,"776.4836","2","2011","NA","3",1966,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","91","8","37","NA","b-e","NA","13","1","NA","2","NA","NA","NA","1","2","2","NA","NA","NA","NA",1,1,63176,4504,4188,0,1,0,87,,0,0,0,0,0,0,1,"7.4473",44,123575,"2","2","NA","1","2","NA","4","NA","1","NA","NA","NA","1","3","NA","NA","NA","NA","2","NA","6","4","5","1"
"2011","DK",1235801,489.001751313485,"1117.181","1","2011","NA","1",1978,"1","1","3","DK","1","5","3","1","NA","NA","NA","NA","4","33","7","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","1","NA",1,1,9437,0,0,0,1,0,0,,50,0,0,0,0,0,1,"7.4473",32,123580,"2","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","2","NA","NA","NA"
"2011","DK",1235871,489.001751313485,"957.2484","2","2011","NA","4",1958,"2","1","3","DK","2","NA","3","8","NA","NA","NA","NA","3","34","5","37","NA","NA","NA","13","1","NA","NA","NA","NA","NA","5","2","3","2","NA","NA","NA",1,1,3118,0,0,0,1,0,0,,173,0,0,0,25434,0,1,"7.4473",52,123587,"2","6","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA","1","2","NA","NA","NA","NA"
"2011","DK",1236051,489.001751313485,"1305.94","2","2011","NA","2",1930,"1","4","3","DK","2","NA","2","7","NA","1","2","NA","3","11","7","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","5","1","2","NA","NA","NA","NA",1,1,0,0,0,526,1,4879,0,,122,22661,0,0,0,0,1,"7.4473",80,123605,"2","2","NA","NA","NA","NA","3","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2"
"2011","DK",1236171,489.001751313485,"951.6002","NA","2011","NA","2",1930,"1","2","3","DK","2","NA","2","7","NA","1","NA","NA","3","91","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,9769,0,0,0,11102,0,1,"7.4473",80,123617,"2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1236861,489.001751313485,"1371.665","1","2011","NA","4",1977,"2","5","1","DK","2","3","3","1","NA","NA","2","NA","1","33","3","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,34204,0,0,0,1,0,0,,242,0,0,0,0,0,1,"7.4473",33,123686,"3","7","NA","NA","2","2","NA","NA","1","1","NA","1","1","NA","NA","1","NA","NA","1","NA","4","NA","NA","NA"
"2011","DK",1236951,489.001751313485,"1187.076","2","2011","NA","1",1987,"1","1","3","DK","2","NA","3","6","NA","2","1","NA","2","93",,"NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,5675,0,0,0,1,0,0,,154,0,0,0,0,1581,1,"7.4473",23,123695,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1237241,489.001751313485,"NA","NA","2011","NA","4",1951,"2","1","1","DK","2","NA","2","8","NA","1","1","NA","NA","31","5","32","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","1","NA",1,1,20546,0,0,544,1,0,5,,104,0,0,0,0,0,1,"7.4473",59,123724,"3","2","NA","NA","NA","3","NA","1945","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1237291,489.001751313485,"903.9235","1","2011","NA","3",1982,"1","1","1","DK","2","NA","3","1","NA","1","NA","NA","3","33","7","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,30214,0,0,541,1,0,0,,120,0,0,0,0,0,1,"7.4473",28,123729,"2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",1237321,489.001751313485,"915.4397","1","2011","NA","2",1953,"2","5","1","DK","1","NA","3","5","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","NA","1",1,1,0,0,0,0,1,0,0,,36368,0,0,0,0,0,1,"7.4473",57,123732,"3","2","NA","1","2","NA","2","1926","3","1","NA","NA","NA","NA","NA","NA","2","6","1","NA","7","NA","NA","NA"
"2011","DK",1237361,489.001751313485,"496.9232","2","2011","NA","4",1953,"2","2","1","Other","2","NA","5","4","NA","NA","NA","NA","3","33","0 - 1","45","NA","a","NA","13","1","2","NA","NA","NA","NA","3","1","2","NA","NA","NA","NA",1,1,0,0,0,331,1,0,0,,22730,0,0,0,0,0,1,"7.4473",57,123736,"3","6","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","DK",1237581,489.001751313485,"1215.262","1","2011","NA","2",1948,"1","2","3","DK","1","NA","3","1","NA","NA","NA","NA","3","72","3","35","NA","f","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,45254,0,0,15,1,0,0,,189,0,0,0,0,0,1,"7.4473",62,123758,"2","2","NA","NA","2","3","NA","1914","1","NA","1947","NA","NA","3","2","NA","NA","NA","NA","NA","5","NA","NA","1"
"2011","DK",1237711,489.001751313485,"NA","1","2011","NA","2",1930,"2","2","1","DK","2","NA","2","7","NA","1","1","NA","3","91","3","37","NA","k","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,203,26656,0,0,0,0,1,"7.4473",80,123771,"3","2","NA","NA","NA","NA","1","1921","1","NA","NA","1","1","NA","NA","1","2","6","1","NA","NA","NA","3","NA"
