"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","DK",1335522,458.910256410256,"707.09","1","2009","NA","4",1945,"2","2","2","DK","2","5","2","NA","NA","1","2","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","1","NA",1,1,1,6411,0,0,4779,1,0,0,0,,13818,0,0,0,0,0,1,"1","1","1","3","1","1","NA",133552,"3","7",,,,,63,"2","7.456",,"NA"
"2009","DK",1336201,458.910256410256,"NA","2","2009","NA","3",1950,"1","1","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","42","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","2","NA",1,1,1,38162,0,0,1258,1,5968,0,0,,22826,0,0,12183,0,0,1,"NA","NA","NA","NA","NA","NA","1",133620,"2","5",,,,,58,"6","7.456",,"NA"
"2009","DK",1336202,458.910256410256,"NA","2","2009","NA","1",1952,"2","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,1,29054,0,0,0,1,0,3,0,,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA",133620,"2","1",,,,,56,"6","7.456",,"q"
"2009","DK",1336291,458.910256410256,"1032.036","2","2009","NA","1",1955,"1","2","3","DK","2","5","2","NA","NA","NA","NA","NA","3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,4902,0,0,392,1,0,30913,0,,0,0,0,0,0,0,1,"NA","NA","1","4","3","NA","NA",133629,"2","3",,,,,53,"2","7.456",,"NA"
"2009","DK",1336292,458.910256410256,"874.5075","2","2009","NA","3",1959,"2","2","2","DK","2","NA","3","NA","NA","NA","1","NA","3","3","37","NA","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,43139,0,0,0,1,0,631,0,,0,0,0,0,0,0,1,"1","NA","NA","3","1","NA","1",133629,"3","1",,,,,49,"2","7.456",,"o"
"2009","DK",1336641,458.910256410256,"2228.373","1","2009","NA","2",1933,"1","4","3","DK","2","NA","6","NA","NA","NA","NA","NA","3","2","35","NA","NA","12","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,0,0,0,0,1,172,16,0,,41091,0,0,0,0,0,1,"1","1","1","NA","NA","NA","1",133664,"3","7",,,,,75,"6","7.456",,"NA"
"2009","DK",1336642,458.910256410256,"324.5139","1","2009","NA","2",1932,"2","2","1","DK","1","5","2","NA","NA","2","2","1","NA",,"37","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,0,0,0,2932,1,0,0,0,,0,21712,0,0,0,0,1,"NA","NA","1","3","1","1","1",133664,"2","7",,,,,76,"2","7.456",,"NA"
"2009","DK",1336801,458.910256410256,"1793.009","2","2009","NA","1",1952,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","55","NA","NA","11","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",1,1,1,42677,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","NA","3","1",133680,"2","1",,,,,56,"7","7.456",,"NA"
"2009","DK",1336802,458.910256410256,"NA","1","2009","NA","3",1952,"2","5","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","4","37","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,11821,0,0,3475,1,844,0,0,,0,0,0,0,18513,0,1,"NA","NA","NA","2","3","3","1",133680,"2","2",,,,,56,"2","7.456",,"o"
"2009","DK",1336841,458.910256410256,"NA","1","2009","NA","2",1959,"1","2","3","DK","2","NA","2","NA","NA","NA","2","NA","3","9","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,1,34258,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","2","1","1","NA","1","NA",133684,"2","1",,,,,49,"2","7.456",,"NA"
"2009","DK",1336842,458.910256410256,"NA","2","2009","NA","3",1959,"2","2","2","DK","2","NA","3","NA","NA","NA","2","1","3","4","42","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,60754,311,0,0,1,0,43,0,,0,0,0,0,0,0,1,"NA","NA","1","2","NA","3","1",133684,"3","1",,,,,49,"2","7.456",,"NA"
"2009","DK",1337171,458.910256410256,"NA","NA","2009","NA","1",1942,"1","2","1","DK","2","NA","3","NA","NA","1","2","NA","3","6","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","1","1",1,1,1,0,0,0,4551,1,0,7,0,,18027,0,0,0,0,0,1,"1","1","NA","NA","NA","1","NA",133717,"2","7",,,,,66,"2","7.456",,"NA"
"2009","DK",1337172,458.910256410256,"1445.307","1","2009","NA","3",1945,"2","2","1","DK","2","NA","5","NA","NA","1","NA","NA","3","3","37","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,74445,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","NA","NA",133717,"2","1",,,,,63,"2","7.456",,"NA"
"2009","DK",1337731,458.910256410256,"NA","NA","2009","NA","2",1928,"1","2","3","DK","2","NA","2","NA","NA","NA","2","NA","3","8","NA","NA","NA","12","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,1,0,0,0,0,1,1609,0,0,,0,37427,0,0,0,0,1,"NA","1","1","2","1","NA","1",133773,"3","7",,,,,80,"6","7.456",,"NA"
"2009","DK",1337732,458.910256410256,"2305.017","NA","2009","NA","2",1928,"2","4","3","DK","2","NA","2","NA","NA","1","1","NA","NA","6","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","2","NA",1,1,1,0,0,0,5843,1,0,0,0,,0,23540,0,0,0,0,1,"NA","NA","NA","NA","1","1","1",133773,"2","7",,,,,80,"7","7.456",,"NA"
"2009","DK",1337991,458.910256410256,"746.7372","NA","2009","NA","4",1950,"2","2","2","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",1,1,1,59162,0,0,0,1,254,156,0,,0,0,0,0,0,0,1,"1","NA","NA","2","NA","1","1",133799,"2","1",,,,,58,"7","7.456",,"NA"
"2009","DK",1337992,458.910256410256,"NA","2","2009","NA","1",1944,"1","2","3","DK","2","NA","2","NA","NA","1","2","NA","4","9","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,1,10911,0,0,5322,1,0,0,0,,9198,0,0,0,0,0,1,"1","1","1","5","1","2","NA",133799,"3","7",,,,,64,"7","7.456",,"NA"
"2009","DK",1338131,458.910256410256,"NA","1","2009","NA","2",1951,"2","4","2","DK","2","NA","2","NA","NA","1","NA","NA","3","5","50","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,40426,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","5","3","1","NA",133813,"3","2",,,,,57,"2","7.456",,"q"
"2009","DK",1338132,458.910256410256,"1362.575","2","2009","NA","3",1946,"1","2","3","DK","2","NA","5","NA","NA","1","NA","NA","3","0 - 1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,0,0,0,570,1,0,0,0,,0,18172,0,0,0,0,1,"1","NA","1","2","NA","1","1",133813,"2","7",,,,,62,"2","7.456",,"NA"
"2009","DK",1338341,458.910256410256,"1585.129","1","2009","NA","2",1934,"1","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","32","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,36817,0,0,0,0,1,"1","1","1","2","NA","1","NA",133834,"2","7",,,,,74,"7","7.456",,"NA"
"2009","DK",1338342,458.910256410256,"1541.819","1","2009","NA","3",1940,"2","2","3","DK","2","NA","3","NA","NA","1","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,14522,0,0,8993,1,0,-143,0,,0,3655,0,0,0,0,1,"NA","1","1","2","1","3","NA",133834,"3","7",,,,,68,"7","7.456",,"NA"
"2009","DK",1338761,458.910256410256,"486.112","NA","2009","NA","1",1938,"1","2","1","DK","2","NA","2","NA","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","NA","2","NA",1,1,1,0,0,0,7104,1,0,0,0,,0,17067,0,0,0,0,1,"1","NA","1","2","NA","1","NA",133876,"3","7",,,,,70,"2","7.456",,"NA"
"2009","DK",1338762,458.910256410256,"NA","2","2009","NA","1",1941,"2","4","1","DK","2","NA","2","NA","NA","1","2","NA","2","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","3","NA","NA","2","NA",1,1,1,0,0,0,392,1,0,0,0,,0,19520,0,0,0,0,1,"3","1","1","2","1","3","1",133876,"2","7",,,,,67,"6","7.456",,"NA"
"2009","DK",1338931,458.910256410256,"545.6265","2","2009","NA","3",1928,"2","4","3","DK","2","NA","2","NA","NA","NA","2","NA","3","9","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,1,0,0,0,4819,1,0,0,0,,0,25002,0,0,0,0,1,"1","1","1","3","1","1","1",133893,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",1338932,458.910256410256,"2336.111","2","2009","NA","2",1958,"2","1","3","DK","2","NA","5","NA","NA","NA","1","NA","3","3","NA","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,1,26907,0,0,0,1,0,9,0,,708,0,0,0,0,0,1,"NA","NA","1","NA","1","3","1",133893,"2","2",,,,,50,"NA","7.456",,"p"
"2009","DK",1338991,458.910256410256,"NA","NA","2009","NA","3",1949,"2","2","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,27991,0,0,0,1,0,2,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","1","NA","1",133899,"2","1",,,,,59,"2","7.456",,"q"
"2009","DK",1338992,458.910256410256,"NA","2","2009","NA","3",1947,"1","2","3","DK","2","NA","5","NA","NA","1","2","2","NA","2","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,1288,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","NA","NA",133899,"2","1",,,,,61,"6","7.456",,"NA"
"2009","DK",1339271,458.910256410256,"779.9583","1","2009","NA","4",1945,"1","1","1","DK","2","NA","2","NA","NA","1","NA","NA","2","6","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,1,10262,6262,6262,0,1,0,13225,0,,0,0,0,0,0,0,1,"NA","NA","NA","2","1","NA","NA",133927,"3","7",,,,,63,"2","7.456",,"NA"
"2009","DK",1339272,458.910256410256,"NA","1","2009","NA","2",1945,"2","2","3","DK","1","NA","5","NA","NA","1","NA","NA","4","2","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","2","1","NA","1",133927,"3","1",,,,,63,"2","7.456",,"NA"
"2009","DK",1339741,458.910256410256,"NA","2","2009","NA","1",1933,"1","4","2","DK","2","NA","2","NA","NA","NA","2","NA","2","5","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","6","2","NA",1,1,1,0,0,0,0,1,0,0,0,,3940,955,0,0,0,0,1,"1","NA","1","2","1","1","NA",133974,"2","7",,,,,75,"7","7.456",,"NA"
"2009","DK",1339742,458.910256410256,"776.6854","2","2009","NA","3",1932,"2","1","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","37","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,0,0,0,5077,1,0,0,0,,78353,0,0,0,0,0,1,"NA","NA","NA","3","1","3","1",133974,"3","7",,,,,76,"2","7.456",,"NA"
"2009","DK",1339791,458.910256410256,"697.6221","1","2009","NA","1",1974,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","7","37","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","6","2","6",1,1,1,62651,0,0,6285,1,0,0,0,,0,0,0,0,0,0,1,"1","3","NA","4","NA","NA","NA",133979,"3","1",,,,,34,"6","7.456",,"NA"
"2009","DK",1339792,458.910256410256,"1072.841","2","2009","NA","2",1975,"2","1","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,37988,0,0,406,1,371,20,0,,18232,0,0,538,0,0,1,"3","NA","1","NA","1","2","1",133979,"2","1",,,,,33,"2","7.456",,"NA"
"2009","DK",1340231,458.910256410256,"761.6205","2","2009","NA","2",1934,"1","2","1","DK","2","NA","5","NA","NA","1","2","NA","3",,"37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,1,0,0,0,22,1,0,0,0,,0,22761,0,0,0,0,1,"NA","NA","1","3","NA","2","1",134023,"2","7",,,,,74,"7","7.456",,"NA"
"2009","DK",1340232,458.910256410256,"377.4382","2","2009","NA","1",1940,"2","2","1","DK","2","NA","2","NA","NA","1","2","NA","3","8","37","NA","NA","12","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,1,4769,0,0,0,1,0,0,0,,807,0,0,0,10589,0,1,"1","NA","NA","1","NA","2","1",134023,"2","7",,,,,68,"6","7.456",,"NA"
"2009","DK",1340451,458.910256410256,"NA","2","2009","NA","2",1948,"1","2","1","DK","2","NA","3","NA","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","2","2","NA",1,1,1,21510,1564,1510,6816,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","NA","3","1","3","1",134045,"2","3",,,,,60,"2","7.456",,"NA"
"2009","DK",1340452,458.910256410256,"742.6524","2","2009","NA","1",1953,"2","5","2","DK","2","NA","5","NA","NA","NA","NA","NA","2","2","48","NA","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,45006,468,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","3","1","1","1",134045,"2","1",,,,,55,"2","7.456",,"q"
"2009","DK",1340521,458.910256410256,"2305.017","1","2009","NA","4",1954,"1","1","1","DK","2","NA","5","NA","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,13668,1,2368,21804,0,,0,0,0,91,0,0,1,"1","NA","1","NA","1","1","NA",134052,"2","3",,,,,54,"7","7.456",,"b-e"
"2009","DK",1340522,458.910256410256,"578.778","2","2009","NA","4",1949,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,47408,0,0,392,1,0,0,0,,0,0,0,0,0,0,1,"1","3","1","NA","3","NA","1",134052,"3","1",,,,,59,"7","7.456",,"q"
"2009","DK",1341411,458.910256410256,"1231.297","2","2009","NA","1",1951,"1","2","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","7","37","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",1,1,1,40266,0,0,360,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","1","1",134141,"2","1",,,,,57,"2","7.456",,"NA"
"2009","DK",1341412,458.910256410256,"556.991","NA","2009","NA","1",1951,"2","2","3","DK","1","NA","5","NA","NA","2","2","NA","3","3","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","2","2","NA","2","NA",1,1,1,17709,0,0,0,1,5968,0,0,,382,0,0,0,0,0,1,"3","NA","1","2","1","2","NA",134141,"2","1",,,,,57,"7","7.456",,"q"
"2009","DK",1341481,458.910256410256,"1701.77","2","2009","NA","3",1944,"1","2","3","DK","2","NA","3","NA","NA","1","NA","1","2","2","37","NA","NA","6","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,25575,0,0,7091,1,0,0,0,,5824,0,0,0,0,0,1,"NA","NA","1","1","NA","3","2",134148,"3","2",,,,,64,"6","7.456",,"p"
"2009","DK",1341482,458.910256410256,"NA","1","2009","NA","4",1951,"2","2","3","DK","2","NA","5","NA","NA","NA","1","NA","3","3","37","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,47283,0,0,6033,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","3","NA","3","1",134148,"2","1",,,,,57,"2","7.456",,"o"
"2009","DK",1341771,458.910256410256,"533.2022","2","2009","NA","3",1989,"1","1","1","DK","2","3","2","NA","NA","2","1","NA","3",,"37","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,1191,0,0,5895,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","1","1","1","1",134177,"2","6",,,,,19,"2","7.456",,"NA"
"2009","DK",1341772,458.910256410256,"809.3591","1","2009","NA","3",1967,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3",,"30","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",1,1,1,60758,0,0,0,1,0,18,0,,0,0,0,0,0,0,1,"1","NA","NA","2","1","1","NA",134177,"2","1",,,,,41,"2","7.456",,"NA"
"2009","DK",1341791,458.910256410256,"926.3094","1","2009","NA","2",1980,"2","1","2","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","39","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,1,50534,411,0,163,1,0,157,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","NA","1",134179,"3","1",,,,,28,"6","7.456",,"h"
"2009","DK",1341792,458.910256410256,"1616.195","2","2009","NA","1",1975,"1","1","2","DK","2","NA","5","NA","NA","NA","NA","NA","3","8","37","4","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA","2","NA",1,1,1,0,0,0,1574,1,0,57236,0,,0,0,0,5640,0,0,1,"NA","NA","1","1","NA","3","1",134179,"2","1",,,,,33,"6","7.456",,"b-e"
"2009","DK",1341811,458.910256410256,"NA","NA","2009","NA","1",1939,"1","2","2","DK","1","3","5","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","2","NA",1,1,1,28462,17,0,0,1,0,540,0,,0,0,0,0,0,0,1,"1","NA","1","2","1","NA","1",134181,"2","3",,,,,69,"2","7.456",,"q"
"2009","DK",1341812,458.910256410256,"783.2285","2","2009","NA","1",1944,"2","2","1","DK","2","NA","2","NA","NA","1","NA","NA","3","3","NA","NA","NA","11","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,29996,0,0,11,1,0,3219,0,,281,0,0,0,0,0,1,"1","NA","1","5","NA","1","NA",134181,"2","2",,,,,64,"6","7.456",,"NA"
"2009","DK",1341861,458.910256410256,"665.7268","2","2009","NA","4",1950,"2","1","3","DK","1","NA","2","NA","NA","1","2","NA","1","9","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,4,0,,99,0,0,4153,15137,0,1,"NA","NA","NA","4","NA","3","1",134186,"3","5",,,,,58,"2","7.456",,"NA"
"2009","DK",1341862,458.910256410256,"NA","2","2009","NA","3",1948,"1","2","3","DK","2","NA","3","NA","NA","NA","NA","1","3","7","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,1,38445,0,0,0,1,0,246,0,,0,0,0,0,0,0,1,"NA","3","1","2","1","NA","NA",134186,"3","1",,,,,60,"2","7.456",,"NA"
"2009","DK",1341941,458.910256410256,"NA","2","2009","NA","4",1945,"1","2","3","DK","2","NA","3","NA","NA","1","NA","NA","3","9","37","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,25428,0,0,0,0,0,1,"NA","1","NA","1","1","NA","1",134194,"3","7",,,,,63,"6","7.456",,"NA"
"2009","DK",1341942,458.910256410256,"1165.956","1","2009","NA","2",1948,"2","2","3","DK","2","NA","3","NA","NA","NA","2","NA","2","3","35","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,1,30563,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","1","NA","1",134194,"2","2",,,,,60,"2","7.456",,"NA"
"2009","DK",1342121,458.910256410256,"575.9837","1","2009","NA","4",1973,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,55467,0,0,163,1,0,14,0,,0,0,0,0,0,0,1,"3","NA","1","2","1","NA","1",134212,"2","1",,,,,35,"2","7.456",,"q"
"2009","DK",1342122,458.910256410256,"NA","1","2009","NA","2",1975,"2","2","3","Other","2","NA","NA","NA","NA","NA","NA","NA","3","9","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,43864,0,0,33,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","1","1","1","NA",134212,"3","1",,,,,33,"6","7.456",,"l-n"
"2009","DK",1342281,458.910256410256,"NA","2","2009","NA","2",1943,"2","2","3","DK","2","NA","3","NA","NA","NA","2","NA","3","5","40","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1,38747,294,0,1268,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","2","NA","NA","1",134228,"2","7",,,,,65,"2","7.456",,"NA"
"2009","DK",1342282,458.910256410256,"NA","2","2009","NA","2",1940,"1","2","3","DK","2","NA","2","NA","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,1309,0,0,0,1,0,0,0,,20276,0,0,0,0,0,1,"1","NA","NA","5","NA","1","1",134228,"2","7",,,,,68,"6","7.456",,"NA"
