"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","DK",1141223,460.174672489083,"1265.223","1","2007","NA","3",1986,"2","1","1","DK","2","2","2","4","NA","NA","2","NA","NA",,"NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","7","7","6","4","7","6","NA","5","NA","1","2","NA","NA","NA","NA","NA",1,1,1,8090,459,0,120,0,0,0,,0,0,0,0,0,0,1,114122,"3",20,"1","7.4591",1,"NA"
"2007","DK",1141224,460.174672489083,"765.2439","1","2007","NA","2",1959,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","8","50","12","0","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1","1","NA","1","1","NA","6","NA","NA","1","2","2","NA","3","NA","NA","NA","NA",1,1,1,74186,0,0,33,0,0,0,,0,0,0,0,0,0,1,114122,"2",47,"3","7.4591",1,"NA"
"2007","DK",1141372,460.174672489083,"NA","NA","2007","NA","4",1961,"2","2","1","DK","2","NA","5","1","NA","1","NA","NA","NA","3","19","8","0","NA","NA","13","NA","2","NA","NA","NA","NA","1","6","8","2","1","NA","8","2","1","NA","1","2","2","NA","3","2","NA","NA","NA",1,1,1,30901,0,0,0,484,0,0,,0,0,0,0,0,0,1,114137,"3",45,"1","7.4591",1,"NA"
"2007","DK",1141373,460.174672489083,"1554.131","2","2007","NA","1",1989,"1","1","3","DK","2","5","NA","4","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA","NA","NA","NA","NA","8","NA","3","NA","NA","NA","2","NA","2","NA",1,1,1,0,0,0,3417,0,0,0,,0,0,0,0,0,0,1,114137,"3",17,"1","7.4591",1,"NA"
"2007","DK",1141374,460.174672489083,"NA","1","2007","NA","2",1960,"1","1","3","DK","2","NA","2","1","NA","NA","NA","NA","3","8","37","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","1","8","NA","1","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA","2","NA",1,1,1,45660,0,0,0,0,0,0,,0,0,0,0,0,0,1,114137,"2",46,"NA","7.4591",1,"i"
"2007","DK",1141411,460.174672489083,"1339.15","1","2007","NA","3",1973,"2","2","2","DK","2","NA","5","9","NA","NA","2","NA","NA",,"25","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","6","2","2","NA","NA","2","1","2","2","2","NA","2","NA",1,1,1,25454,0,0,0,0,0,0,,0,0,0,0,0,0,1,114141,"3",33,"4","7.4591",1,"NA"
"2007","DK",1141413,460.174672489083,"534.9918","2","2007","NA","2",1974,"1","1","2","DK","2","NA","3","1","NA","NA","NA","NA","4","3","25","12","0","NA","NA","4","1","NA","2","NA","NA","NA","1","1","3","1","2","1","1","1","NA","3","NA","1","1","1","NA","2","NA","2","NA",1,1,1,45937,0,0,0,0,0,0,,0,0,0,0,0,0,1,114141,"3",32,"1","7.4591",1,"l-n"
"2007","DK",1141971,460.174672489083,"NA","2","2007","NA","4",1976,"1","1","1","DK","2","3","2","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","2","1","2","NA","NA","NA","NA","1","1","1","NA","NA","1","1","NA","6","NA","1","NA","3","2","3","2","NA","2","NA",1,1,1,41364,0,0,14612,322,66,0,,0,0,0,810,0,0,1,114197,"2",30,"1","7.4591",1,"l-n"
"2007","DK",1141973,460.174672489083,"738.186","1","2007","NA","1",1982,"2","1","3","DK","2","NA","3","4","NA","NA","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","NA","1","6","8","NA","NA","6","3","NA","3","2","NA","2","NA",1,1,1,21334,0,0,238247,0,0,0,,0,0,0,0,0,0,1,114197,"2",24,"1","7.4591",1,"NA"
"2007","DK",1142001,460.174672489083,"1051.972","1","2007","NA","2",1972,"2","1","3","DK","1","NA","3","3","NA","NA","2","NA","NA","5","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","6","8","6","5","NA","6","6","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,1,18088,0,0,453,0,0,0,,0,0,0,4818,0,0,1,114200,"3",34,"1","7.4591",1,"NA"
"2007","DK",1142003,460.174672489083,"569.6438","1","2007","NA","3",1957,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","5","34","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","1","NA","NA","1","1","1","1","6","1","1","NA","NA","2","3","NA","NA","2","NA",1,1,1,43646,269,0,0,5631,-2136,0,,0,0,0,0,0,0,1,114200,"3",49,"4","7.4591",1,"l-n"
"2007","DK",1142031,460.174672489083,"NA","2","2007","NA","2",1971,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","0","0","NA","NA","13","1","2","2","NA","NA","NA","1","NA","NA","1","1","1","1","NA","NA","NA","1","1","1","NA","3","2","NA","2","NA",1,1,1,38268,3589,3589,4605,0,0,0,,0,0,0,0,0,0,1,114203,"3",35,"1","7.4591",1,"NA"
"2007","DK",1142032,460.174672489083,"NA","1","2007","NA","2",1972,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","3","37","0","0","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","1","NA","1","1","1","1","1","1","1","1","2","NA","3","2","NA","2","NA",1,1,1,40167,0,0,207,0,0,0,,0,0,0,0,0,0,1,114203,"3",34,"4","7.4591",1,"NA"
"2007","DK",1142034,460.174672489083,"NA","2","2007","NA","3",1990,"1",,"3",,"2","NA",,,"NA","NA","2","NA","NA",,"30","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","NA","6","NA","NA","NA","NA","6","NA","6","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,114203,"3",16,"4","7.4591",1,
"2007","DK",1142111,460.174672489083,"655.9141","1","2007","NA","3",1963,"1","2","3","Other","2","3","5","1","NA","NA","NA","NA","3","0 - 1","37","12","0","NA","NA","13","NA","2","NA","NA","NA","NA","1","NA","NA","2","1","NA","2","NA","1","1","6","2","1","1","NA","2","NA","2","NA",1,1,1,38333,0,0,0,0,11,0,,0,0,0,0,0,0,1,114211,"3",43,"1","7.4591",1,"b-e"
"2007","DK",1142113,460.174672489083,"NA","2","2007","NA","1",1968,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","6","1","NA","NA","NA","1","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,1,35665,5337,5125,0,0,-2160,0,,0,0,0,0,0,0,1,114211,"2",38,"3","7.4591",1,"k"
"2007","DK",1142881,460.174672489083,"1121.421","1","2007","NA","3",1954,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","0","0","NA","NA","8","1","2","NA","NA","NA","NA","NA","NA","8","6","2","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",1,1,1,41608,0,0,3531,0,-1277,0,,0,0,0,0,0,0,1,114288,"3",52,"4","7.4591",1,"NA"
"2007","DK",1142882,460.174672489083,"NA","1","2007","NA","2",1990,"2",,"1",,"2","NA",,,"NA","1","2","NA","NA",,"NA","5","0","NA","NA","6","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","7","NA","NA","NA","8","NA","3","6","2","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,3880,0,0,0,,0,0,0,0,0,0,1,114288,"2",16,"1","7.4591",1,
"2007","DK",1142883,460.174672489083,"NA","1","2007","NA","4",1960,"2","2","1","DK","2","NA","5","1","NA","1","NA","NA","NA","5","37","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","2","8","6","NA","8","2","6","1","6","1","1","6","2","1","3","2","NA","2","NA",1,1,1,29719,0,0,0,0,8,0,,0,0,0,0,0,0,1,114288,"3",46,"1","7.4591",1,"NA"
"2007","DK",1142911,460.174672489083,"NA","1","2007","NA","3",1967,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","13","NA","1","NA","NA","NA","NA","6","NA","NA","NA","NA","1","1","1","NA","1","1","NA","3","2","NA","2","NA","2","NA",1,1,1,51330,0,0,1010,0,0,0,,0,0,0,6068,0,0,1,114291,"2",39,"1","7.4591",1,"l-n"
"2007","DK",1142913,460.174672489083,"1405.697","1","2007","NA","4",1967,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","65","12","0","NA","NA","NA","NA","2","1","NA","NA","NA","3","NA","NA","NA","NA","NA","1","NA","1","NA","NA","3","NA","2","NA","NA","NA","NA","NA",1,1,1,53700,0,0,923,0,0,0,,0,0,0,0,0,0,1,114291,"2",39,"3","7.4591",1,"NA"
"2007","DK",1143001,460.174672489083,"681.1425","2","2007","NA","1",1958,"2","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","12","1","NA","2","NA","NA","NA","1","NA","NA","NA","1","NA","1","1","1","1","NA","1","NA","2","NA","2","NA","NA","NA",1,1,1,48575,0,0,7336,0,0,0,,0,0,0,0,0,0,1,114300,"2",48,"1","7.4591",1,"l-n"
"2007","DK",1143002,460.174672489083,"848.8575","1","2007","NA","1",1983,"1","1","1","Other","2","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","6","6","6","7","7","NA","NA","3","NA","NA","NA","NA",1,1,1,8500,0,0,3748,545,0,0,,0,0,0,0,0,0,1,114300,"3",23,"1","7.4591",1,"NA"
"2007","DK",1143003,460.174672489083,"834.995","1","2007","NA","4",1989,"1","1","1","DK","2","2","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","6","7","NA","8","6","NA","6","3","6","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,2915,0,0,116,0,0,0,,0,0,0,0,0,778,1,114300,"2",17,"1","7.4591",1,"NA"
"2007","DK",1143004,460.174672489083,"900.362","1","2007","NA","4",1952,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","1","2","NA","12","0","NA","NA","2","NA","2","NA","NA","NA","NA","1","1","1","NA","1","NA","1","NA","1","1","6","1","NA","NA","NA","NA","NA","2","NA",1,1,1,85556,0,0,298,322,0,0,,0,0,0,0,0,0,1,114300,"3",54,"1","7.4591",1,"NA"
"2007","DK",1143341,460.174672489083,"2100.888","2","2007","NA","2",1974,"2","2","3","DK","2","NA","3","6","NA","1","1","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","NA","NA","NA","8","2","7","NA","8","6","6","2","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,22807,0,1,114334,"2",32,"3","7.4591",1,"NA"
"2007","DK",1143342,460.174672489083,"NA","1","2007","NA","3",1973,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","NA","NA","2","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","1","NA","2","3","2","NA","2","NA",1,1,1,39341,0,0,0,0,0,0,,0,0,0,17252,0,0,1,114334,"2",33,"1","7.4591",1,"NA"
"2007","DK",1143661,460.174672489083,"702.6112","2","2007","NA","4",1962,"1","5","3","DK","2","NA","3","2","NA","NA","NA","NA","1","8","35","12","0","NA","NA","12","1","2","2","NA","NA","NA","1","NA","1","1","3","1","NA","3","3","NA","NA","1","NA","2","2","NA","NA","NA","5",1,1,1,57476,0,0,3852,0,2447,0,,14212,0,0,0,0,0,1,114366,"2",44,"1","7.4591",1,"i"
"2007","DK",1143662,460.174672489083,"965.2994","1","2007","NA","3",1963,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","NA","12","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","6","6","3","NA","1","NA","6","NA","2","3","NA","NA","2","NA",1,1,1,22438,2307,2307,430,483,0,0,,0,0,0,0,0,0,1,114366,"2",43,"1","7.4591",1,"NA"
"2007","DK",1143663,460.174672489083,"1239.581","1","2007","NA","2",1987,"1","1","1","DK","2","2","2","4","NA","NA","NA","NA","NA",,"NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","7","NA","6","8","NA","6","7","NA","NA","NA","6","2","NA","NA","NA","NA","NA","NA",1,1,1,1719,0,0,87,331,0,0,,0,0,0,0,0,268,1,114366,"2",19,"2","7.4591",1,"NA"
"2007","DK",1144191,460.174672489083,"529.0898","2","2007","NA","2",1962,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","0 - 1","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","1","1","NA","1","1","NA","NA","1","1","2","2","NA","NA","1","NA",1,1,1,49772,0,0,0,0,12,0,,33,0,0,0,0,0,1,114419,"2",44,"1","7.4591",1,"l-n"
"2007","DK",1144192,460.174672489083,"512.2683","2","2007","NA","3",1971,"2","5","2","DK","2","NA","3","1","NA","NA","NA","NA","NA","3","41","12","12","NA","NA","13","1","NA","NA","NA","NA","NA","6","6","2","1","NA","1","1","1","NA","1","NA","1","NA","2","3","2","NA","2","NA",1,1,1,45595,0,0,0,885,0,0,,0,0,0,0,0,0,1,114419,"2",35,"1","7.4591",1,"NA"
"2007","DK",1144194,460.174672489083,"1968.136","1","2007","NA","1",1985,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","6","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,1,12048,0,0,6718,2471,0,0,,0,0,0,0,0,0,1,114419,"3",21,"1","7.4591",1,"NA"
"2007","DK",1144471,460.174672489083,"NA","2","2007","NA","3",1956,"1","5","1","DK","2","NA","2","1","NA","NA","NA","NA","NA","0 - 1","37","12","0","NA","NA","13","1","2","NA","NA","NA","NA","1","1","1","1","NA","NA","1","1","1","1","1","1","NA","2","NA","NA","NA","2","NA",1,1,1,47252,0,0,0,0,0,0,,0,0,0,0,0,0,1,114447,"3",50,"3","7.4591",1,"f"
"2007","DK",1144473,460.174672489083,"698.0561","1","2007","NA","2",1962,"2","2","1","DK","2","NA","3","1","NA","NA","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","5","6","6","6","NA","8","NA","6","NA","6","8","3","NA","3","2","NA","NA","NA",1,1,1,21027,0,0,0,322,0,0,,0,0,0,0,0,0,1,114447,"2",44,"1","7.4591",1,"NA"
"2007","DK",1144501,460.174672489083,"1341.386","2","2007","NA","1",1961,"2","1","3","DK","2","NA","2","6","NA","1","NA","NA","NA",,"40","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","6","1","NA","2","1","2","5","1","8","1","NA","1","2","2","3","NA","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,30614,0,0,1,114450,"2",45,"1","7.4591",1,"NA"
"2007","DK",1144502,460.174672489083,"648.2188","1","2007","NA","4",1962,"1","5","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","30","12","0","NA","NA","3","NA","2","2","NA","NA","NA","NA","3","NA","3","1","NA","1","NA","1","1","2","1","2","2","NA","NA","NA","2","NA",1,1,1,39197,0,0,2337,335,20,0,,0,0,0,21749,0,0,1,114450,"2",44,"1","7.4591",1,"a"
"2007","DK",1144921,460.174672489083,"NA","1","2007","NA","4",1971,"2","2","3","DK","2","NA","2","2","NA","NA","NA","NA","3","4","50","0","0","NA","NA","12","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","1","1","1","NA","3","2","NA","2","NA","2","NA",1,1,1,46049,0,0,3398,0,0,0,,0,0,0,0,0,0,1,114492,"2",35,"3","7.4591",1,"g"
"2007","DK",1144922,460.174672489083,"NA","1","2007","NA","2",1963,"1","2","3","DK","2","NA","2","2","NA","NA","NA","NA","1","6","37","12","0","NA","NA","13","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","1","6","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,73381,0,0,0,3834,0,0,,0,0,0,0,0,0,1,114492,"2",43,"1","7.4591",1,"NA"
"2007","DK",1145601,460.174672489083,"1169.918","1","2007","NA","3",1957,"2","2","3","Other","2","NA","5","2","NA","NA","NA","NA","1","5","42","12","0","NA","NA","NA","1","2","2","1","NA","NA","1","1","1","NA","NA","1","NA","1","NA","1","NA","1","NA","2","3","NA","NA","2","NA",1,1,1,54105,0,0,0,0,0,0,,0,0,0,0,0,0,1,114560,"3",49,"1","7.4591",1,"h"
"2007","DK",1145602,460.174672489083,"NA","1","2007","NA","3",1983,"1","1","2","DK","2","NA","2","4","NA","2","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","7","7","NA","7","7","1","6","NA","3","2","3","2","NA","2","1",1,1,1,6914,0,0,144,0,0,0,,0,0,0,0,0,0,1,114560,"3",23,"1","7.4591",1,"NA"
"2007","DK",1145604,460.174672489083,"865.1895","1","2007","NA","2",1958,"1","1","3","DK","2","3","2","1","NA","NA","NA","NA","3","6","40","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","6","1","1","NA","3","NA","1","NA","1","NA","2","2","NA","2","NA","NA","NA",1,1,1,31189,0,0,943,0,17090,0,,0,0,0,0,0,0,1,114560,"2",48,"1","7.4591",1,"NA"
"2007","DK",1145871,460.174672489083,"NA","2","2007","NA","4",1973,"2","2","1","DK","2","NA","3","1","NA","NA","2","NA","3","4","37","0","0","NA","NA","13","1","2","2","NA","NA","NA","1","NA","NA","1","1","1","NA","NA","1","NA","NA","1","2","NA","3","2","NA","NA","NA",1,1,1,44077,0,0,0,0,0,0,,610,0,0,0,0,0,1,114587,"2",33,"3","7.4591",1,"g"
"2007","DK",1145872,460.174672489083,"1382.718","1","2007","NA","2",1979,"1","2","3","DK","2","NA","3","1","NA","NA","2","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","5","NA","NA","7","8","7","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,12269,0,0,272,0,0,0,,0,0,0,0,0,1432,1,114587,"3",27,"1","7.4591",1,"f"
"2007","DK",1146091,460.174672489083,"786.5486","2","2007","NA","2",1972,"2","1","1","DK","2","NA","3","9","NA","1","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","6","6","8","8","2","NA","1","NA","6","6","6","3","NA","2","NA","NA","2","NA",1,1,1,0,0,0,4144,0,0,0,,17556,0,0,0,0,0,1,114609,"2",34,"3","7.4591",1,"NA"
"2007","DK",1146093,460.174672489083,"758.4473","1","2007","NA","2",1957,"1","5","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","0","0","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","1","1","1","1","3","NA","6","NA","NA","1","2","2","3","2","NA","2","NA",1,1,1,50174,0,0,229,0,0,0,,0,0,0,0,0,0,1,114609,"3",49,"1","7.4591",1,"l-n"
"2007","DK",1146351,460.174672489083,"676.7684","1","2007","NA","3",1970,"2","5","1","DK","1","2","2","9","NA","NA","2","NA","NA",,"37","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","1","NA","NA","7","NA","6","NA","NA","NA","8","NA","4","NA","2","NA","NA","NA","NA",1,1,1,2364,0,0,4678,0,3,0,,0,0,0,2405,0,0,1,114635,"2",36,"1","7.4591",1,"NA"
"2007","DK",1146352,460.174672489083,"NA","NA","2007","NA","2",1967,"1","2","2","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","1","NA","2","2","NA","NA","NA","NA","3","3","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,1,57979,0,0,6521,0,0,0,,0,0,0,0,0,0,1,114635,"2",39,"1","7.4591",1,"b-e"
"2007","DK",1146371,460.174672489083,"NA","1","2007","NA","2",1971,"2","2","3","DK","2","NA","5","1","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","2","1","1","NA","1","NA","NA","8","3","NA","3","2","NA","NA","NA",1,1,1,30909,0,0,55,12196,194,0,,556,0,0,0,0,0,1,114637,"2",35,"4","7.4591",1,"NA"
"2007","DK",1146372,460.174672489083,"NA","1","2007","NA","1",1963,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","8","1","NA","NA","1","1","1","1","1","2","NA","2","NA","2","NA",1,1,1,74576,0,0,943,1463,0,0,,0,0,0,0,0,0,1,114637,"3",43,"1","7.4591",1,"k"
"2007","DK",1146441,460.174672489083,"1336.711","1","2007","NA","4",1962,"1","1","3","DK","2","NA","2","2","NA","NA","NA","NA","1","6","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","1","1","NA","1","NA","1","1","6","NA","NA","1","NA","NA","2","NA","2","NA",1,1,1,50179,0,0,242,1643,-1250,0,,0,0,0,0,0,0,1,114644,"2",44,"1","7.4591",1,"a"
"2007","DK",1146443,460.174672489083,"NA","NA","2007","NA","2",1960,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","37","12","0","NA","NA","11","NA","NA","NA","NA","NA","NA","1","NA","1","6","6","6","1","1","NA","NA","2","6","4","NA","3","2","NA","2","NA",1,1,1,28870,194,0,229,0,0,0,,0,0,0,0,0,0,1,114644,"3",46,"3","7.4591",1,"NA"
"2007","DK",1146461,460.174672489083,"1379.512","2","2007","NA","1",1969,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","1","NA","3","1","1","1","NA","1","NA","1","1","3","NA","3","NA","NA","NA","NA",1,1,1,40132,0,0,0,2052,355,0,,0,0,0,0,0,0,1,114646,"2",37,"4","7.4591",1,"k"
"2007","DK",1146462,460.174672489083,"NA","2","2007","NA","1",1970,"2","2","1","DK","1","3","2","6","NA","NA","NA","NA","3",,"20","12","0","NA","NA","13","NA","2","NA","NA","NA","NA","1","NA","6","1","6","1","1","1","1","2","1","1","NA","2","3","2","NA","2","NA",1,1,1,27482,0,0,6273,0,0,0,,859,0,0,1088,0,0,1,114646,"2",36,"1","7.4591",1,"NA"
"2007","DK",1146741,460.174672489083,"NA","1","2007","NA","4",1964,"2","1","1","DK","2","3","2","3","NA","1","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","6","6","NA","NA","2","6","NA","6","7","3","2","2","2","NA","NA","NA",1,1,1,5532,0,0,2769,0,0,0,,9747,0,0,1126,0,0,1,114674,"2",42,"1","7.4591",1,"NA"
"2007","DK",1146742,460.174672489083,"NA","1","2007","NA","1",1967,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","12","0","NA","NA","13","NA","2","2","NA","NA","NA","3","1","1","NA","NA","1","NA","1","1","NA","NA","1","2","2","3","NA","NA","NA","NA",1,1,1,73040,0,0,373,0,0,0,,0,0,0,0,0,0,1,114674,"2",39,"1","7.4591",1,"NA"
"2007","DK",1147081,460.174672489083,"1688.573","1","2007","NA","1",1971,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","0","12","NA","NA","3","NA","NA","2","NA","NA","NA","6","NA","NA","1","2","NA","1","1","NA","NA","5","6","2","2","NA","2","NA","NA","NA",1,1,1,29357,0,0,0,0,0,0,,0,0,0,0,0,0,1,114708,"2",35,"4","7.4591",1,"b-e"
"2007","DK",1147082,460.174672489083,"712.8538","2","2007","NA","2",1963,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","13","NA","2","1","NA","NA","NA","NA","1","1","1","1","1","1","NA","NA","1","NA","NA","1","2","3","2","NA","2","NA",1,1,1,39883,0,0,34,0,254,0,,0,0,0,0,0,0,1,114708,"2",43,"1","7.4591",1,"l-n"
"2007","DK",1147211,460.174672489083,"551.7799","1","2007","NA","2",1967,"1","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","1","NA","1","3","NA","1","NA","NA","1","1","NA","8","NA","NA","3","NA","NA","2","NA",1,1,1,87969,0,0,7607,0,2599,0,,0,0,0,0,0,0,1,114721,"2",39,"3","7.4591",1,"i"
"2007","DK",1147212,460.174672489083,"798.0543","1","2007","NA","3",1989,"2","1","1","DK","1","3","2","4","NA","1","NA","NA","NA",,"NA","NA","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","3","7","7","NA","NA","8","NA","NA","NA","3","6","2","2","NA","2","NA","NA","NA",1,1,1,3254,0,0,0,0,0,0,,0,0,0,0,0,0,1,114721,"2",17,"3","7.4591",1,"NA"
"2007","DK",1147214,460.174672489083,"NA","1","2007","NA","3",1962,"2","5","3","Other","2","NA","1","2","NA","1","2","NA","NA","9","30","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","6","6","6","6","6","NA","5","1","2","1","NA","2","NA","2","NA",1,1,1,8557,3,0,76,0,0,0,,6793,0,0,840,0,0,1,114721,"2",44,"4","7.4591",1,"NA"
"2007","DK",1147641,460.174672489083,"1202.028","1","2007","NA","1",1964,"1","2","1","DK","2","NA","3","1","NA","1","2","NA","NA","7","40","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","1","NA","NA","8","7","1","NA","8","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,3010,0,0,0,0,0,0,,0,0,0,0,0,0,1,114764,"2",42,"3","7.4591",1,"b-e"
"2007","DK",1147643,460.174672489083,"NA","1","2007","NA","4",1975,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","1","6","NA","NA","1","NA","2","NA","3","NA","NA","2","NA",1,1,1,53958,0,0,0,0,0,0,,0,0,0,0,0,0,1,114764,"2",31,"1","7.4591",1,"NA"
"2007","DK",1147831,460.174672489083,"753.3578","1","2007","NA","1",1965,"1","1","2","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","NA","1","1","2","NA","NA","NA","NA","3","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,1,73615,0,0,0,2861,-21512,0,,0,0,0,0,0,0,1,114783,"3",41,"1","7.4591",1,"l-n"
