"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","DK",1208184,537.330383480826,"NA","1","2013","NA","1",1977,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,86659,2786,2719,0,1,0,-55602,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","9","8","NA","NA","3","NA","4","NA","7","8","NA","8","9","10","NA","1","NA","9","10","1","7.4437",35,120818,"2","6","1621.306426"
"2013","DK",1208641,537.330383480826,"NA","1","2013","NA","2",1970,"2","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","5","40","NA","NA","NA","11","1","2","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,90287,504,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","6","NA","NA","4","NA","NA","NA","NA","NA","4","NA","NA","10","4","1","1","NA","9","8","1","7.4437",42,120864,"3","6","599.23537346"
"2013","DK",1208644,537.330383480826,"3170.561","1","2013","NA","2",1969,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","p","NA","NA","1","1","NA","NA","NA","NA","1","2","2","NA","NA","2","NA",1,1,70350,0,0,677,1,0,1390,,241,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","NA","8","4","5","1","4","NA","8","10","5","NA","7","NA","8","1","NA","6","10","9","2","7.4437",43,120864,"3","6","NA"
"2013","DK",1208831,537.330383480826,"1540.69","1","2013","NA","1",1992,"2","1","1","DK","2","NA","2","6","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","1","NA","1","NA","2","NA",1,1,1575,0,0,0,1,0,61,,48,0,0,0,0,2515,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","7","4","NA","NA","5","1","NA","NA","NA","5","5","NA","NA","1","NA","NA","NA","NA","NA","7.4437",20,120883,"2","6","3210.7753568"
"2013","DK",1208832,537.330383480826,"811.3083","1","2013","NA","3",1991,"1","1","1","DK","1","NA","3","1","NA","NA","NA","NA","3","2","NA","NA","q","NA","12","1","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA",1,1,33546,0,0,435,1,0,546,,216,0,0,3637,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","5","3","2","NA","NA","NA","NA","NA","NA","7","NA","NA","1","1","8","NA","8","NA","7.4437",21,120883,"2","2","NA"
"2013","DK",1208833,537.330383480826,"1450.377","1","2013","NA","1",1959,"1","2","3","DK","2","NA","2","1","NA","NA","1","NA","4","0 - 1","35","NA","NA","NA","12","NA","1","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,48301,0,0,435,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","7","NA","NA","NA","5","1","5","NA","NA","10","NA","NA","NA","NA","NA","1","1","6","10","NA","1","7.4437",53,120883,"2","2","1039.264403"
"2013","DK",1208834,537.330383480826,"NA","1","2013","NA","1",1960,"2","4","3","DK","2","NA","3","5","NA","NA","NA","NA","3","3","37","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","3","2","2","2","NA","NA","1",1,1,12104,0,0,43,1,0,0,,24423,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","2","NA","8","NA","5","5","NA","4","NA","9","NA","10","NA","NA","7","10","1","NA","8","10","6","2","7.4437",52,120883,"2","2","1174.9985354"
"2013","DK",1209212,537.330383480826,"1119.155","1","2013","NA","4",1969,"2","2","3","DK","2","NA","5","2","NA","NA","NA","NA","3","3","55","NA","q","NA","13","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,42020,0,0,0,1,0,0,,14581,0,0,45,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","9","8","8","NA","5","NA","4","2","9","5","8","10","7","8","NA","1","NA","NA","NA","NA","1","7.4437",43,120921,"2","6","1156.5486846"
"2013","DK",1209214,537.330383480826,"NA","1","2013","NA","1",1966,"1","1","3","DK","2","NA","2","3","NA","1","NA","NA","3","7","38","NA","f","NA","13","1","2","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,137687,0,0,36,1,0,0,,565,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","8","NA","5","2","5","2","NA","3","7","6","NA","9","NA","1","1","NA","NA","NA","2","7.4437",46,120921,"2","6","1062.389741"
"2013","DK",1210331,537.330383480826,"752.2175","1","2013","NA","2",1968,"1","5","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","NA","NA","11","1","2","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,42565,0,0,435,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","7","NA","NA","NA","NA","4","4","5","9","NA","7","7","NA","9","1","1","6","NA","NA","NA","7.4437",44,121033,"3","2","655.34346995"
"2013","DK",1210334,537.330383480826,"3192.07","1","2013","NA","4",1973,"2","1","1","DK","2","NA","3","2","NA","1","NA","NA","3","5","40","NA","q","NA","13","NA","NA","1","NA","NA","NA","2","NA","3","1","NA","2","NA",1,1,35695,0,0,435,1,403,0,,291,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","10","NA","NA","5","5","2","NA","2","NA","NA","99","3","8","8","NA","1","1","10","9","10","NA","7.4437",39,121033,"3","6","NA"
"2013","DK",1210362,537.330383480826,"1148.792","1","2013","NA","1",1969,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","39","NA","g","NA","12","1","2","2","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,78093,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","10","NA","5","5","2","NA","2","NA","NA","7","NA","9","NA","NA","NA","1","NA","9","10","NA","7.4437",43,121036,"2","7","NA"
"2013","DK",1210363,537.330383480826,"NA","1","2013","NA","1",1970,"2","5","2","DK","2","NA","3","8","NA","2","NA","1","3","2","37","NA","NA","NA","5","1","2","NA","NA","NA","NA","1","2","3","2","5","2","NA",1,1,1019,0,0,0,1,0,0,,9925,0,0,17562,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","NA","10","NA","5","2","3","2","7","NA","NA","9","NA","9","10","1","1","6","NA","10","3","7.4437",42,121036,"3","6","911.79559969"
"2013","DK",1210381,537.330383480826,"NA","1","2013","NA","3",1979,"2","2","3","DK","2","NA","3","1","NA","NA","2","NA","4","2","NA","2","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,37369,0,0,584,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","5","10","NA","3","2","NA","NA","8","8","6","NA","7","NA","NA","1","NA","10","10","NA","2","7.4437",33,121038,"3","6","811.33757605"
"2013","DK",1210383,537.330383480826,"811.6898","1","2013","NA","1",1976,"1","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","50","NA","f","NA","NA","1","NA","1","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,46662,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","10","5","8","NA","3","NA","NA","NA","9","5","NA","8","NA","10","10","1","1","10","99","NA","3","7.4437",36,121038,"2","2","451.02914052"
"2013","DK",1210591,537.330383480826,"640.036","1","2013","NA","4",1993,"2","1","1","DK","2","NA","2","6","NA","2","NA","NA","3","2","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA",1,1,2356,0,0,761,1,0,0,,36,0,0,0,0,650,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","4","8","5","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","7","NA","7.4437",19,121059,"2","7","990.22583077"
"2013","DK",1210592,537.330383480826,"NA","1","2013","NA","4",1965,"2","2","2","DK","2","NA","3","1","NA","1","NA","NA","3","9","37","NA","r-u","NA","NA","NA","2","2","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,51606,0,0,0,1,0,0,,217,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","7","10","4","NA","2","NA","NA","9","NA","6","NA","8","4","10","1","1","9","5","10","NA","7.4437",47,121059,"2","2","NA"
"2013","DK",1210594,537.330383480826,"1348.167","NA","2013","NA","2",1963,"1","2","3","DK","2","NA","6","1","NA","NA","NA","NA","3","2","37","NA","q","NA","NA","1","NA","2","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,48584,0,0,0,1,1686,0,,11,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","4","5","3","5","3","NA","10","NA","NA","7","9","NA","1","1","8","NA","NA","2","7.4437",49,121059,"2","7","1246.2005778"
"2013","DK",1210881,537.330383480826,"1239.714","1","2013","NA","1",1972,"1","2","1","DK","2","NA","3","8","NA","1","1","NA","3","9","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","1","2","6","2","NA",1,1,0,0,0,697,1,0,0,,279,0,0,0,29157,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","8","NA","NA","5","NA","3","NA","NA","NA","NA","5","NA","5","10","1","1","8","NA","9","NA","7.4437",40,121088,"2","2","1007.667803"
"2013","DK",1210883,537.330383480826,"NA","2","2013","NA","3",1971,"2","1","3","DK","2","NA","5","2","NA","NA","NA","NA","3","3","43","NA","p","NA","13","1","2","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",1,1,32569,0,0,740,1,0,0,,264,0,0,8869,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","5","5","NA","NA","4","10","NA","NA","5","NA","7","10","1","1","NA","NA","5","1","7.4437",41,121088,"3","6","NA"
"2013","DK",1211101,537.330383480826,"NA","1","2013","NA","3",1967,"1","5","3","DK","2","NA","2","8","NA","NA","NA","NA","3","5","37","3","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,17155,0,0,0,52199,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","5","4","NA","4","NA","NA","NA","10","8","8","10","9","1","1","NA","8","NA","2","7.4437",45,121110,"3","7","258.56375722"
"2013","DK",1211102,537.330383480826,"NA","1","2013","NA","2",1968,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","NA","NA","13","NA","2","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",1,1,39205,0,0,860,1,0,0,,622,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","5","NA","NA","7","NA","NA","NA","NA","4","9","NA","NA","NA","NA","8","NA","1","NA","9","6","10","1","7.4437",44,121110,"2","NA","NA"
"2013","DK",1211191,537.330383480826,"1370.509","1","2013","NA","1",1963,"2","5","3","DK","2","5","5","8","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,0,0,0,612,1,0,0,,233,0,0,0,25248,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","6","8","5","5","NA","3","2","NA","NA","5","NA","8","8","9","1","1","NA","0","10","NA","7.4437",49,121119,"2","6","639.44676672"
"2013","DK",1211193,537.330383480826,"NA","1","2013","NA","1",1993,"2","1","3","DK","2","3","2","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","2","NA","2","5","2","NA",1,1,796,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","4","6","NA","NA","4","2","NA","NA","2","NA","NA","NA","7","5","8","10","NA","1","NA","8","7","NA","7.4437",19,121119,"3","2","824.16688387"
"2013","DK",1211194,537.330383480826,"NA","1","2013","NA","2",1965,"1","1","1","DK","1","NA","2","8","NA","NA","1","NA","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,0,0,0,10,1,4433,0,,567,0,0,0,24972,0,1,"NA","NA","NA","NA","NA","NA","NA","8","7","NA","NA","NA","3","1","5","3","NA","NA","NA","0","NA","NA","8","NA","1","9","99","10","3","7.4437",47,121119,"3","7","NA"
"2013","DK",1211342,537.330383480826,"653.6382","1","2013","NA","2",1977,"1","2","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","27","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,34377,0,0,467,1,0,0,,180,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","6","10","NA","10","5","NA","5","NA","NA","NA","NA","NA","NA","9","9","10","NA","1","NA","10","5","3","7.4437",35,121134,"2","6","746.9461181"
"2013","DK",1211343,537.330383480826,"1396.632","1","2013","NA","1",1971,"2","1","2","DK","2","NA","2","1","NA","1","NA","NA","3","8","37","NA","b-e","NA","NA","NA","2","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,43675,301,0,912,1,0,0,,126,0,0,3284,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","9","NA","5","NA","NA","NA","2","7","10","7","NA","5","10","NA","NA","1","8","8","10","NA","7.4437",41,121134,"2","2","1638.2410204"
"2013","DK",1211443,537.330383480826,"625.8693","1","2013","NA","2",1964,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","5","46","NA","NA","NA","13","NA","2","2","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,87201,0,0,435,1,0,19,,384,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","8","8","NA","5","5","NA","NA","1","NA","10","9","NA","9","9","NA","NA","1","NA","NA","10","NA","7.4437",48,121144,"2","6","502.96620705"
"2013","DK",1211444,537.330383480826,"927.1512","1","2013","NA","2",1972,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","2","40","NA","i","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,55477,260,0,0,1,0,287,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","9","9","4","NA","NA","NA","NA","7","NA","NA","5","NA","9","8","1","NA","NA","7","NA","2","7.4437",40,121144,"2","2","1477.4022398"
"2013","DK",1211482,537.330383480826,"915.1418","1","2013","NA","1",1973,"1","2","1","DK","2","NA","3","2","NA","NA","NA","NA","NA","5","37","NA","NA","NA","13","1","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,40699,0,0,578,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","NA","9","5","5","2","5","3","NA","10","NA","9","8","8","8","1","1","8","NA","NA","2","7.4437",39,121148,"3","7","990.10818426"
"2013","DK",1211484,537.330383480826,"NA","1","2013","NA","2",1973,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","2","37","NA","p","NA","NA","1","NA","2","NA","NA","NA","2","1","NA","NA","NA","2","NA",1,1,53158,0,0,722,1,0,0,,247,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","6","7","NA","NA","4","NA","NA","3","NA","NA","NA","NA","3","8","7","7","NA","NA","8","NA","NA","1","7.4437",39,121148,"2","NA","682.03860453"
"2013","DK",1211581,537.330383480826,"NA","1","2013","NA","1",1994,"2","1","1","DK","2","3","2","6","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","NA","NA","NA","NA","NA",1,1,0,0,0,73,1,0,0,,81,0,0,0,0,2093,1,"NA","NA","NA","NA","NA","NA","NA","5","8","3","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","5","NA","6","1","NA","NA","8","NA","2","7.4437",18,121158,"3","6","NA"
"2013","DK",1211582,537.330383480826,"NA","1","2013","NA","1",1996,"2",,"1",,"1","NA",,,"NA","2","NA","NA","NA",,"NA","NA",,"NA","NA","NA","2","NA","NA","NA","NA","1","1","3","NA","NA","2","NA",1,1,0,0,0,573,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","8","10","1","NA","8","NA","5","1","7.4437",16,121158,"2","6","1168.4778844"
"2013","DK",1211583,537.330383480826,"84.05566","1","2013","NA","3",1961,"1","5","3","DK","2","NA","5","1","NA","NA","2","NA","3","2","10","NA","q","NA","12","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,114187,0,0,447,1,0,-65703,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","5","5","2","5","2","8","10","NA","NA","NA","7","NA","NA","NA","8","NA","8","NA","7.4437",51,121158,"2","2","NA"
"2013","DK",1211584,537.330383480826,"NA","1","2013","NA","2",1963,"2","2","1","DK","2","NA","3","2","NA","2","2","NA","NA","4","NA","NA","g","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,11297,0,0,0,1,5120,0,,43,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","9","NA","NA","1","1","NA","NA","10","NA","7.4437",49,121158,"3","2","1526.9949177"
"2013","DK",1211641,537.330383480826,"NA","1","2013","NA","2",1960,"2","2","3","DK","2","NA","3","2","NA","1","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","2","NA","2","NA",1,1,30107,0,0,0,1,967,202,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","9","8","NA","5","NA","5","2","NA","7","6","8","99","NA","8","1","1","NA","NA","8","3","7.4437",52,121164,"3","6","NA"
"2013","DK",1211642,537.330383480826,"NA","1","2013","NA","1",1996,"2",,"3",,"2","NA",,,"NA","1","2","NA","3",,"5","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","5","10","NA","NA","NA","1","2","NA","NA","NA","7","4","NA","NA","1","NA","NA","10","NA","NA","7.4437",16,121164,"2","2","NA"
"2013","DK",1211643,537.330383480826,"NA","1","2013","NA","4",1958,"1","5","1","EU","2","NA","NA","3","NA","1","NA","NA","2","2","NA","NA","p","NA","NA","1","2","2","NA","NA","NA","3","2","3","NA","NA","2","1",1,1,17488,0,0,435,1,0,0,,168,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","6","5","NA","10","5","5","9","5","NA","NA","NA","NA","NA","9","NA","NA","1","1","NA","NA","NA","2","7.4437",54,121164,"2","7","NA"
"2013","DK",1211644,537.330383480826,"NA","1","2013","NA","4",1991,"2","1","2","DK","2","2","3","6","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,0,0,0,36,1,0,0,,1209,0,0,0,0,13991,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","7","8","4","NA","NA","NA","2","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","10","3","7.4437",21,121164,"2","6","NA"
"2013","DK",1212051,537.330383480826,"931.8637","1","2013","NA","4",1966,"2","2","3","DK","2","NA","2","8","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","1","2","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,159,0,0,0,21151,0,1,"NA","NA","NA","NA","NA","NA","NA","8","10","NA","6","4","5","3","5","1","10","NA","10","NA","8","NA","NA","1","1","9","10","NA","NA","7.4437",46,121205,"2","2","514.31503"
"2013","DK",1212053,537.330383480826,"647.9582","1","2013","NA","4",1993,"1","1","1","DK","1","3","2","6","NA","NA","NA","NA","2","9","NA","2","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,1256,0,0,671,1,0,0,,107,0,0,0,0,1592,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","10","NA","NA","NA","4","4","NA","NA","NA","9","NA","10","7","NA","1","1","10","NA","8","NA","7.4437",19,121205,"2","2","NA"
"2013","DK",1212054,537.330383480826,"1044.908","1","2013","NA","1",1965,"1","1","1","DK","2","NA","5","1","NA","1","NA","NA","3","0 - 1","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","3","NA","NA","1","NA","NA","NA",1,1,30200,0,0,433,1,0,13081,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","9","10","9","NA","5","NA","NA","NA","NA","10","4","NA","NA","NA","8","NA","2","10","7","9","NA","7.4437",47,121205,"2","6","NA"
"2013","DK",1212081,537.330383480826,"999.6653","1","2013","NA","1",1966,"2","5","1","DK","2","NA","5","2","NA","1","NA","NA","3","3","NA","NA","l-n","NA","11","NA","2","NA","NA","NA","NA","3","2","NA","NA","3","NA","NA",1,1,0,0,0,37,1,0,0,,51970,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","3","8","10","5","5","5","5","NA","8","8","9","4","10","NA","10","NA","NA","8","0","5","NA","7.4437",46,121208,"3","2","NA"
"2013","DK",1212083,537.330383480826,"NA","1","2013","NA","4",1993,"1","1","1","DK","2","NA","2","1","NA","1","NA","NA","NA","7","NA","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,0,0,0,817,1,188,0,,4479,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","5","10","NA","5","NA","4","3","NA","NA","NA","5","NA","4","NA","NA","1","5","NA","10","1","7.4437",19,121208,"2","7","NA"
"2013","DK",1212084,537.330383480826,"NA","1","2013","NA","4",1965,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","NA","NA","13","1","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,65319,0,0,647,1,0,0,,297,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","9","8","NA","5","5","3","4","2","NA","10","NA","NA","NA","NA","NA","1","1","NA","9","4","1","7.4437",47,121208,"3","6","NA"
"2013","DK",1212261,537.330383480826,"NA","1","2013","NA","1",1973,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","45","NA","NA","NA","13","1","2","2","NA","NA","NA","1","2","2","NA","NA","2","NA",1,1,39383,0,0,0,1,0,0,,145,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","9","NA","4","5","2","NA","NA","7","NA","6","NA","5","NA","8","NA","1","8","7","NA","NA","7.4437",39,121226,"2","3","2521.1027925"
"2013","DK",1212264,537.330383480826,"1102.118","1","2013","NA","2",1972,"1","2","1","EU","2","2","NA","8","NA","2","2","NA","3","0 - 1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","3","2","3","NA","NA","NA","NA",1,1,0,0,0,24,1,0,0,,5349,0,0,0,16275,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","5","5","NA","NA","3","NA","NA","10","3","3","8","10","1","1","8","NA","NA","2","7.4437",40,121226,"2","2","1197.8724736"
"2013","DK",1212841,537.330383480826,"NA","1","2013","NA","2",1979,"1","1","3","DK","1","5","3","6","NA","1","NA","NA","3","7","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,10938,0,0,967,1,806,213,,191,0,0,0,0,9101,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","4","3","NA","5","2","NA","NA","6","7","9","NA","NA","1","1","10","4","10","3","7.4437",33,121284,"3","6","1000.5290476"
"2013","DK",1212842,537.330383480826,"NA","1","2013","NA","1",1982,"2","2","2","DK","2","NA","5","1","NA","1","2","1","3","2","NA","NA","q","NA","NA","1","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,33234,0,0,358,1,0,0,,123,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","10","8","8","NA","NA","2","4","2","NA","10","NA","4","8","NA","7","1","1","NA","8","NA","2","7.4437",30,121284,"2","6","NA"
"2013","DK",1213111,537.330383480826,"NA","1","2013","NA","2",1991,"2","1","3","DK","1","5","2","2","NA","1","2","2","3",,"NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA",1,1,7867,0,0,230,1,0,0,,0,0,8671,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","NA","5","5","2","NA","2","NA","NA","10","3","5","8","NA","1","1","99","NA","NA","NA","7.4437",21,121311,"2","2","375.90870326"
"2013","DK",1213112,537.330383480826,"NA","1","2013","NA","1",1965,"2","2","1","DK","2","NA","5","1","NA","1","NA","NA","3","4","50","4","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,68547,0,0,0,1,5283,0,,300,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","4","5","2","5","2","NA","NA","7","NA","8","NA","8","1","1","8","10","6","2","7.4437",47,121311,"3","2","NA"
