"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY025","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","AT",2714048,"3","2012","18","3","3",,"1","1","2","1","1","1","1","1","6","1300","2",,"2","2","2","2","2","3","5","2","1","169",,"551.72",,"1","1",78099,69759,69759,-7956,1,1587,0,0,0,0,0,0,384,0,0,0,0,0,8340,"2","65","1","1","2","1","1","3","4","3","4","4","4","3","3",
"2012","AT",2714227,"5","2012","17",,"3",,"2","1","2","1","1","3","1","1","4","2000","2",,"2","2","2","2","3","2","4","1","1","337","1000","244.48","133.333333333333","1","1",44337,43668,43668,247,1,4241,0,0,0,0,0,0,915,0,0,0,0,0,668,"2","120","1","1","1","2","1","4","4","3","3","4","4",,"3",
"2012","AT",2714834,"6","2012","21","3","3",,"1","1","1","1","1","1","1","1","2","3000","3",,"2","1","2","2","1","1","5","1","1",,"1000","689.21",,"1","1",120817,52490,52490,52490,1,597,0,0,0,0,0,3360,16213,0,0,0,0,0,68327,"2","115","1","1","1","1","1","3","2","3","3","4","3",,"3",
"2012","AT",2715142,"4","2012","16",,"3",,"1","2","1","1","1","1","1","1","2","1900","1",,"2","2","2","2","1","1","2","1","1","410","500","419.84","36.3333333333333","1","1",36435,2618,2618,2618,1,5243,0,0,0,0,0,0,106,833,0,0,0,0,33817,"2","83","1","1","1","1","1","4","4","3","4","1","4",,"3",
"2012","AT",2715144,"4","2012","17","3","3",,"1","1","2","1","1","1","1","1","4","1500","2",,"2","2","2","1","4","5","4","2","1","243","600","383.14",,"1","1",119635,106426,68793,-12992,1,0,0,0,0,0,0,0,217,0,0,0,0,0,13209,"2","240","1","1","1","1","1","3","4","3","4","4","2",,"3",
"2012","AT",2715345,"4","2012","14","3","3",,"1","1","1","1","1","1","1","2","3","1150","3",,"2","2","2","2","1","2","7","2","1",,"650","386.83",,"1","1",46564,30016,30016,-12902,1,5764,0,0,0,0,0,0,3646,0,0,0,0,1500,16548,"2","54","1","1","2","1","1","4","3","4","3","2","4",,"3",
"2012","AT",2715908,"5","2012","16",,"3",,"1","1","1","1","1","1","1","1","5","770","2",,"2","2","2","2","1","1","1","2","1","571.5","1500","638.42",,"1","1",34199,24582,24198,11559,1,6850,0,0,0,0,0,0,1875,0,0,0,0,0,9618,"1","47","1","1","2","1","1","3","4","3","2","4","3",,"3",
"2012","AT",2716113,"5","2012","24","3","3",,"1","1","2","1","1","1","1","2","4","840","3",,"2","1","2","2","1","3","2","2","1",,"450","594.56",,"1","1",29008,19602,8236,-1876,1,1485,0,0,0,0,0,0,3,573,0,0,0,0,9407,"2","130","1","1","2","1","1","2","3","3","2","4","4","3","3",
"2012","AT",2717175,"5","2012","10",,"3","3","1","1","2","1","1","1","1","1","5","883","3",,"2","2","2","2","1","5","3","2","1","94",,"164.09",,"1","1",69772,40260,40164,23011,1,1422,0,0,0,0,0,0,1162,3058,0,0,0,0,29512,"2","57","2","1","2","2","2","3","4","2","3","4","4",,"3",
"2012","AT",2718527,"3","2012","18","3","3","3","2","1","1","1","1","1","1","3","6","1300","2",,"2","1","2","2","3","2","7","2","1","330","250","352.31","0","1","3",162525,144240,144240,144240,1,3878,0,0,0,0,0,0,10130,0,0,0,0,0,18285,"2","130","1","1","1","1","1","3","3","2","3","1","4",,"3",
"2012","AT",2718547,"4","2012","27","3","3",,"1","1","1","1","3","3","1","1","6","2000","1",,"2","2","2","2","3","1","2","2","1",,,"1001.84",,"1","1",32897,28809,28809,-2605,1,5511,0,0,0,0,0,0,1483,0,0,0,0,0,4088,"2","100","1","1","1","1","1","3","4","2","3","4","4",,"2",
"2012","AT",2719666,"7","2012","18","3","3",,"1","1","1","1","1","1","1","3","4","1500","3",,"2","1","2","2","1","3","2","2","1","401",,"624.59",,"1","1",16489,13943,13943,-2480,1,4143,0,0,0,0,0,0,67,1702,0,0,0,0,2547,"2","46","1","1","2","1","1","2","3","4","3","2","2",,"3",
"2012","AT",2720485,"5","2012","20","3","3",,"1","1","1","1","1","1","1","1","5","1200","2",,"2","2","2","2","2","3","3","2","1","318","800","73.4",,"3","1",55114,49543,49543,2599,1,0,0,0,0,0,0,0,96,135,0,0,0,0,5570,"2","80","1","1","2","1","1","4","4","4","2","4","3",,"3",
"2012","AT",2720815,"4","2012","16","1","3",,"1","1","1","1","1","1","1","1","6","1200","1",,"2","2","2","1","1","3","4","2","1","457",,"126.87","0","1","3",40071,36032,36032,36032,1,3840,0,0,0,0,0,0,1874,0,0,0,0,0,4039,"2","71","1","1","1","1","1","3","4","4","2",,"2",,"3",
"2012","AT",2721978,"5","2012","18","3","3",,"1","1","1","1","1","1","1","1","4","1300","1",,"2","1","2","2","4","4","4","2","1",,"600","461.46",,"1","1",35863,32537,32166,7932,1,5023,0,0,0,0,0,0,1890,0,0,0,0,0,3327,"2","130","1","1","1","1","1","3","3","2","2","4","4",,"3",
"2012","AT",2722007,"5","2012","15",,"3",,"1","1","1","1","1","1","1","2","3","1500","2",,"1","2","2","2","4","3","4","2","1","297","500","311.83",,"1","1",36237,32358,32358,-2217,1,0,0,0,0,0,0,0,9,39,0,0,0,0,3879,"2","76","2","1","1","1","1","4","4","3","2","4","4",,"3",
"2012","AT",2722083,"5","2012","10","3","3",,"1","2","1","1","1","1","1","1","5","2000","3",,"2","2","2","2","1","2","2","2","2",,"500","46.8",,"1","1",38201,13856,-20147,-20147,1,1250,0,0,0,0,0,0,109,0,0,0,0,0,24346,"1","122","1","1","1","1","1","4","4","3","2","4","3",,"3",
"2012","AT",2722396,"5","2012","13","3","3","3","2","1","1","1","1","1","3","3","3","950","2","1","2","1","2","2","3","2","4","2","1","380","450","241.54",,"1","1",31384,31143,30639,22445,1,5773,0,0,0,0,0,0,170,0,0,0,0,0,241,"2","37","1","2","1","1","2","3","4","3","3","4","3",,"3",
"2012","AT",2723053,"6","2012","22",,"3",,"1","1","1","1","1","1","1","2","3","800","3",,"2","1","2","2","1","4","3","2","1",,,"402.44",,"1","1",40665,28242,28242,-11361,1,6558,0,0,0,0,0,0,119,221,0,0,0,0,12423,"2","150","1","1","1","1","1","3","3","3","3","4","4",,"3",
"2012","AT",2723738,"3","2012","10","3","3",,"1","1","1","1","1","3","1","3","6","500","3",,"2","2","2","1","2","1","2","2","1",,"1500","284.96",,"1","1",32337,31279,31279,31279,1,0,0,0,0,0,0,0,23,0,0,0,0,0,1059,"2","40","1","1","1","1","1","4","3","2","4","4","3",,"3",
"2012","AT",2724149,"6","2012","15","3","3","3","1","1","1","1","1","3","1","1","4","600","3",,"2","2","2","2","1","2","10","2","1",,"800","323.1",,"1","1",40250,32125,591,-7941,1,7653,0,0,0,0,0,0,184,0,0,0,0,0,8125,"2","85","1","1","1","1","2","3","4","4","4","1","1",,"3",
"2012","AT",2725305,"6","2012","19","3","3",,"1","1","1","1","1","1","1","2","3","1200","2","2","2","2","2","2","1","3","5","2","2",,,"332.31",,"1","1",59103,39444,39444,26575,1,10842,0,0,0,0,0,0,315,0,0,0,0,0,19658,"2","48","1","1","1","1","1","4","4","3","4","4","3",,"3",
"2012","AT",2725594,"4","2012","25","3","3",,"1","1","1","1","1","1","1","1","3","1000","2",,"2","1","2","1","1","2","7","2","1",,"1000","311.54",,"1","1",19926,12011,12011,12011,1,4454,0,0,0,0,0,0,4871,0,0,0,0,0,7915,"2","129","1","1","2","1","2","4","4","3","4","2","3",,"3",
"2012","AT",2726448,"6","2012","21","3","3",,"1","1","2","1","1","1","1","1","5","900","2",,"2","1","2","1","1","1","2","2","1",,,"536.62",,"1","1",7820,7698,2318,598,1,6250,0,0,0,0,0,0,720,0,0,0,116,0,6,"2","120","1","1","1","1","1","3","4","2","4","3","4",,"3",
"2012","AT",2726931,"4","2012","10","3","3",,"1","1","2","1","1","1","1","1","4","1800","2",,"2","2","2","2","1","1","4","2","1","450","600","651.92",,"1","1",52218,47900,46595,46595,1,403,0,0,0,0,0,0,2942,0,0,0,3093,0,1225,"2","60","1","1","1","1","2","4","1","3","4","3","4",,"3",
"2012","AT",2727051,"3","2012","12","3","3",,"1","1","1","1","3","1","1","1","3","2000","2",,"2","2","1","2","1","3","2","2","1",,"600","318.19","880.925833333333","1","1",43382,31114,31114,31114,1,0,0,0,0,0,0,0,81,0,0,0,0,0,12267,"2","88","1","1","1","1","2","4","4","3","4","4","2",,"3",
"2012","AT",2728404,"7","2012","15","3","3",,"2","1","1","1","1","1","1","1","4","773","1",,"2","2","2","2","1","2","4","1","1",,,"298.13",,"1","1",52779,52771,52771,8627,1,4472,0,0,0,0,0,0,8633,0,0,0,0,0,8,"2","46","1","1","1","1","1","4","3","4","4","3","4",,"3",
"2012","AT",2728452,"6","2012","17",,"3",,"1","1","2","1","1","1","1","1","4","2300","3",,"2","2","1","2","1","1","7","2","1","520","500","431.82","369.666666666667","1","1",66743,38143,38143,38143,1,7155,0,0,0,0,0,0,71,0,0,0,0,0,28600,"2","200","1","1","1","1","1","4","3","3","4","4","4","4","3",
"2012","AT",2728613,"5","2012","24","3","3",,"1","1","1","1","1","1","1","1","2","1200","2",,"2","2","2","2","4","1","4","2","1","364",,"402.22",,"1","1",62003,47592,22258,-2694,1,4944,0,0,0,0,0,0,12,0,0,0,2394,0,12017,"2","76","1","1","1","1","1","2","4","3","3","3","3",,"3",
"2012","AT",2728708,"5","2012","28","3","3","3","1","1","1","1","1","1","1","1","5","9000","2","1","2","2","2","2","3","5","9","2","1",,,"579.02",,"1","1",75246,68952,18815,-2114,1,0,0,0,0,4004,0,0,0,0,0,0,0,0,6295,"2","140","1","1","1","1","1","4","3","4","3","3","3",,"2",
"2012","AT",2728725,"5","2012","23",,"3",,"1","1","2","1","1","1","1","1","3","2000","2",,"2","2","2","2","3","4","2","2","1",,"350","344.54",,"1","1",21798,12393,12393,-8967,1,235,0,0,0,0,0,0,439,525,0,0,0,0,9405,"2","50","1","1","1","1","1","3","2","3","3","4","3","4","3",
"2012","AT",2729149,"5","2012","12","3","3",,"1","1","2","1","1","1","1","1","3","1450","1","2","2","2","2","2","1","2","2","2","1","1000","1200","641.53",,"1","1",99132,95013,47632,47632,1,4304,0,0,0,0,0,0,45087,7493,0,0,0,0,4119,"2","78","1","1","1","1","1","3","4","3","3","3","3",,"3",
"2012","AT",2730880,"6","2012","25",,"3",,"1","1","1","1","1","1","1","1","4","1600","3",,"2","2","2","2","1","4","4","2","1","991","800","530.66",,"1","1",22152,15025,15025,-2105,1,6234,0,0,0,0,0,0,4184,0,0,0,0,0,7126,"2","105","1","1","1","1","2","3","4","3","3","2","4",,"3",
"2012","AT",2730979,"3","2012","23",,"3",,"1","1","1","1","1","1","1","3","3","1000","2",,"2","2","2","2","4","3","1","2","1",,"1500","226.48",,"1","1",61536,50851,50851,50851,1,7035,0,0,0,0,0,0,146,0,0,0,0,0,10686,"2","130","1","1","1","1","1","4","4","4","4","4","2",,"3",
"2012","AT",2731425,"6","2012","13","3","1",,"1","1","1","1","1","1","1","1","4","1300","2",,"2","1","2","2","4","2","3","2","2",,,"276.43",,"1","1",54451,40731,36465,11625,1,0,0,0,0,0,0,0,631,0,0,0,0,0,13720,"2","120","1","1","1","1","1","4","3","3","3","3","2",,"1",
"2012","AT",2731734,"3","2012","18",,"3",,"2","1","1","1","1","1","1","1","5","2500","3",,"2","2","2","2","1","3","5","2","1","328.02",,"440.02",,"1","1",29097,14075,14075,-15014,1,2486,0,0,0,0,0,0,8,0,0,0,0,0,15022,"2","120","1","1","1","2","2","2","4","4","1","4","4",,"3",
"2012","AT",2732074,"5","2012","17",,"1",,"1","1","1","1","1","1","1","1","5","2000","1",,"2","2","2","2","1","2","5","2","1","500",,"366.82",,"1","1",51887,51334,31293,31293,1,2985,0,4756,0,0,0,0,0,0,0,0,0,0,553,"2","53","1","1","1","1","1","3","3","4","4","2","3",,"3",
"2012","AT",2732358,"3","2012","15",,"3",,"1","1","1","1","1","3","1","1","3","1500","2",,"2","2","2","2","2","5","3","2","1",,,"263.5",,"1","1",98136,79955,79955,79955,1,3116,0,0,0,0,0,0,171,0,0,0,8642,0,9539,"2","110","1","1","1","1","1","4","3","4","3","2","4",,"3",
"2012","AT",2733189,"3","2012","12",,"3",,"1","1","1","1","1","1","1","1","6","1000","2",,"2","2","2","2","4","3","3","1","1","613","650","411.28",,"1","1",77570,76244,75155,75155,1,0,0,0,0,0,0,0,96,0,0,0,0,0,1326,"2","196","1","1","1","1","1","2","2","2","3","4","4",,"3",
"2012","AT",2733745,"6","2012","21","3","3",,"1","1","1","1","1","1","1","1","6","1200","2",,"2","2","1","2","3","4","3","2","1","295","650","552.43",,"1","1",51690,43845,43845,-7314,1,6984,0,0,0,0,0,0,236,182,0,0,0,0,7845,"2","110","1","1","1","1","1","3","3","4","3","4","4",,"3",
"2012","AT",2734827,"4","2012","12","3","3","3","1","1","1","1","1","1","1","1","3","2300","2",,"2","2","2","2","4","3","7","2","1",,"1000","588.32",,"3","1",47068,25037,14436,14436,1,0,0,0,0,0,0,0,7424,0,0,0,0,0,22031,"2","68","1","1","2","1","1","4","4","4","4","3","3",,"3",
"2012","AT",2735932,"4","2012","14",,"3",,"1","1","1","1","1","1","1","1","4","2500","3","2","2","1","2","2","2","1","1","2","1",,"600","451.39",,"1","1",23659,22269,19725,19725,1,7718,0,2544,0,0,0,0,0,0,0,0,0,0,1390,"2","50","1","1","1","1","1","3","4","2","3","2","3",,"3",
"2012","AT",2736226,"6","2012","14",,"3",,"1","1","1","1","1","3","1","1","3","1500","2",,"2","2","2","2","3","4","2","2","2","227","500","550.21",,"1","1",28493,26492,26492,-1593,1,4817,0,0,0,0,0,0,223,0,0,0,0,0,2000,"2","150","1","1","1","1","1","3","4","4","2","2","3",,"3",
"2012","AT",2736272,"3","2012","46",,"3",,"1","1","1","1","1","1","1","1","3","1500","3",,"2","2","2","2","1","1","2","2","1","330","1500","607.37",,"1","1",26667,26620,12899,12899,1,2571,0,0,0,0,0,0,145,0,0,0,0,4200,47,"2","140","1","1","1","1","2","4","2","3","2","4","3",,"3",
"2012","AT",2736655,"3","2012","19","3","3",,"1","1","1","1","1","1","1","1","3","2000","2",,"2","1","2","2","4","1","2","2","1","200",,"49.96",,"1","1",32460,27153,27011,27011,1,6292,0,76,0,65,101,0,0,0,0,0,0,0,5307,"2","32","1","1","1","1","1","3","4","4","4","3","4",,"3",
"2012","AT",2737914,"3","2012","25","3","3",,"1","1","1","1","1","1","1","1","5","8000","1",,"2","2","2","1","4","5","4","2","1",,"600","625.15",,"1","1",38278,33301,27018,17857,1,0,0,0,0,0,0,0,12292,1429,0,0,0,5256,4977,"2","77","1","1","2","1","1","4","4","4","4","4","3",,"3",
"2012","AT",2738609,"7","2012","24","3","3",,"1","1","1","1","1","1","1","1","6","1200","2",,"2","2","1","2","1","1","6","1","1","600",,"386.83",,"1","1",9640,-37714,-37714,-37714,1,0,0,0,0,0,0,0,2628,0,0,0,0,0,47355,"2","94","1","1","1","1","1","3","4","4","3",,"2","3","3",
"2012","AT",2738771,"3","2012","20","3","3","2","1","1","1","1","1","3","1","1","6","3500","3",,"2","2","2","1","3","1","5","2","1",,,"393.04",,"1","1",10266,5501,5131,-3808,1,6080,0,371,0,0,916,0,40,0,0,0,0,0,4764,"2","130","1","1","1","1","1","4","4","4","4","3","3",,"3",
"2012","AT",2738873,"6","2012","28","3","3",,"1","1","2","1","1","1","1","1","2","2050","3",,"2","2","2","2","1","5","5","2","1","700","1000","661.21",,"1","1",52339,26043,19785,19785,1,0,0,6258,0,0,0,8400,296,0,0,0,0,0,26296,"2","83","1","1","1","1","2","4","4","2","1","3","3",,"3",
"2012","AT",2738965,"4","2012","26","3","3",,"1","2","1","1","1","2","1","1","3","1250","2",,"2","2","2","2","1","1","3","2","1",,"1000","214.03",,"1","1",66458,24791,24791,24791,1,9030,0,0,0,0,0,0,53,1600,0,0,0,0,41666,"2","72","1","1","1","1","1","4","4","4","3","2","4",,"3",
"2012","AT",2739120,"5","2012","23","3","3","3","1","1","1","1","1","1","1","2","6","1800","2",,"2","2","2","1","4","1","3","2","1",,"1100","695.96",,"1","1",28288,25504,25143,-2547,1,374,0,0,0,361,0,0,237,0,0,0,0,0,2784,"2","83","1","1","2","2","1","4","4","3","4","4","3",,"3",
"2012","AT",2739204,"7","2012","19",,"3",,"1","1","2","1","1","1","1","1","6","2500","1","2","2","2","2","2","3","1","3","2","1",,,"607.15",,"1","1",37949,29435,29435,12616,1,2286,0,0,0,0,0,0,3073,0,0,0,0,0,8514,"1","80","1","1","1","1","1","4","4","4","4","3",,,"3",
"2012","AT",2739677,"5","2012","20",,"3",,"2","1","1","1","1","3","1","1","6","2000","2","2","2","2","2","1","2","2","5","2","2",,"750","716.67",,"1","1",10675,3627,3627,3627,1,3314,0,0,0,0,0,0,4311,0,0,0,0,0,7047,"2","60","1","1","1","1","1","3","3","1","3","3","2",,"3",
"2012","AT",2739731,"5","2012","18",,"3",,"1","1","1","1","1","3","1","1","3","2000","3",,"2","2","2","1","1","3","4","2","1",,,"321.27",,"1","1",58596,58579,46145,46145,1,8100,0,0,0,0,0,0,4985,0,0,0,0,0,17,"2","250","1","1","1","1","1","4","4","4","2","3","4",,"2",
"2012","AT",2740675,"4","2012","19","3","3","3","1","1","1","1","1","1","1","1","4","3000","2",,"2","1","2","2","3","4","2","1","1","300","1000","174.95",,"1","1",61551,54682,51238,51238,1,0,0,0,0,0,0,0,3461,0,0,0,0,0,6869,"2","77","1","1","1","1","1","4","3","1","3","4","4",,"3",
"2012","AT",2742659,"6","2012","24",,"3","3","1","1","2","1","1","1","1","1","6","3500","3",,"2","2","2","2","1","5","4","2","1",,,"523.89","322.989166666667","1","1",100147,89080,89080,89080,1,3700,0,0,0,0,0,0,5928,6000,0,0,0,0,11067,"2","150","1","1","1","1","1","3","4","3","4","4","2",,"3",
"2012","AT",2742670,"4","2012","19","3","2",,"2","1","2","1","1","1","1","1","4","2500","1",,"2","2","2","1","4","3","4","2","1","542","1000","516.04",,"1","1",31441,18460,18460,18460,1,0,0,0,0,0,0,0,7852,120,0,0,0,0,12980,"2","70","1","1","2","1","1","4","4","1","4","3","3",,"3",
"2012","AT",2744940,"4","2012","66",,"3",,"2","1","1","1","1","1","1","1","5","800","2",,"2","2","2","2","3","3","2","2","1",,"2000","550.1",,"1","1",67311,63945,62292,52925,1,0,0,0,0,0,0,0,4788,0,0,0,0,0,3367,"2","120","1","1","1","1","2","4","4","4","4","4","2","2","3",
"2012","AT",2745315,"6","2012","14","3","3","3","2","1","2","1","1","1","1","1","3","1700","2","2","2","2","2","1","4","2","6","2","2","560","1000","359.15","300","1","1",92573,76653,76653,76653,1,6029,35491,0,0,0,0,0,0,0,0,0,0,0,15920,"2","220","1","1","1","1","1","4","3","3","3","2","4","4","3",
"2012","AT",2745491,"7","2012","20","3","3",,"1","1","1","1","1","3","1","2","3","1000","3",,"2","2","2","1","4","3","4","2","1","275","700","378.4","827.7775","1","1",68542,51267,51208,51208,1,0,0,60,0,0,96,0,5,0,0,0,5991,0,11284,"2","45","1","1","1","1","1","3","3","3","4","4","3",,"3",
"2012","AT",2745994,"4","2012","17","3","3",,"1","1","1","1","1","1","1","1","2","1100","1",,"2","2","2","2","1","5","4","1","1","200","1600","471.72",,"1","1",40781,35461,35459,-5317,1,0,0,2,0,0,0,0,0,0,3,0,0,0,5320,"2","150","1","1","1","1","1","3","4","2","2","3","3",,"3",
"2012","AT",2746013,"5","2012","17",,"3",,"1","1","1","1","1","3","3","1","1","4000","2",,"2","2","2","2","1","3","1","2","1","156","500","404.33",,"1","1",67018,55461,55262,55262,1,3378,0,199,0,0,0,0,0,581,0,0,0,0,11558,"1","80","1","1","1","1","1","3","4","4","3","4","2",,"3",
"2012","AT",2746202,"5","2012","15",,"3",,"1","1","1","1","1","1","1","1","5","900","2","2","2","2","2","2","1","3","3","2","1","600","800","516.83",,"1","1",58833,34800,14335,-22799,1,6152,0,0,0,0,988,0,246,0,0,0,0,5400,24033,"2","43","1","1","1","1","1","2","4","3","3","4","3",,"3",
"2012","AT",2747092,"6","2012","35","3","3",,"1","1","1","1","1","1","1","1","3","4000","3",,"2","2","2","2","4","3","6","1","1",,,"442.07",,"1","1",46641,37019,32635,32635,1,0,0,0,0,0,0,0,379,0,0,0,0,0,9622,"2","65","1","1","1","2","1","3","3","3","2","4","4",,"3",
"2012","AT",2747494,"4","2012","14","3","3",,"1","1","1","1","1","3","1","1","3","1400","2",,"2","2","2","2","3","3","2","2","1","163","250","292.76","454.545833333333","1","1",75637,50437,20589,20589,1,5052,0,0,0,0,0,0,262,0,0,0,0,9528,25200,"2","73","1","1","1","1","1","3","2","2","2","2","3",,"3",
"2012","AT",2747869,"5","2012","14","3","3",,"1","1","1","1","1","1","1","1","5","890","2",,"2","2","2","1","4","4","3","2","1",,"450","342.28",,"1","1",80843,48145,48145,48145,1,5935,0,0,0,0,0,0,70,0,0,0,0,2400,32698,"2","98","1","1","1","2","1","2","3","4","2","2","4","4","3",
"2012","AT",2748636,"6","2012","13","3","3",,"1","1","2","1","1","1","1","1","5","1700","3","2","2","2","2","2","4","1","5","2","1","605",,"214.06",,"1","1",44209,43728,6526,1413,1,0,0,0,0,0,0,0,1893,0,0,0,0,0,480,"2","66","1","1","1","1","1","3","4","3","3","4","3",,"3",
"2012","AT",2749470,"3","2012","16","3","3",,"1","1","1","1","1","3","1","1","4","2000","3","2","2","1","2","1","4","3","3","2","1",,"600","391.48",,"1","1",28915,16889,16889,-11800,1,0,0,0,0,0,0,0,227,0,0,0,0,0,12027,"2","180","1","1","1","1","2","4","4","1","3","4","4",,"3",
"2012","AT",2749545,"5","2012","11","3","3",,"1","1","1","1","1","1","1","1","6","1000","3",,"2","2","2","2","4","3","2","2","1",,,"342.29",,"1","1",34525,20849,20572,20572,1,370,0,0,0,0,0,0,1440,573,0,0,510,2400,13166,"2","170","1","1","1","1","1","3","4","3","2","4","4",,"3",
"2012","AT",2749579,"6","2012","16","3","3",,"1","1","1","1","1","1","3","2","5","1500","2",,"2","1","2","2","3","4","3","2","1",,"800","421.1",,"1","1",56734,46459,46219,46219,1,0,0,0,0,0,0,0,3957,0,0,0,0,2640,10275,"2","108","1","1","1","1","2","3","4","4","4","2","4",,"3",
"2012","AT",2749760,"5","2012","55","3","3",,"1","2","2","1","1","3","3","1","3","800","3",,"2","2","2","1","1","1","4","2","1",,"800","452.27","111.110833333333","1","1",38410,24614,24614,-12950,1,0,0,0,0,0,0,0,845,0,0,0,0,0,13795,"2","130","1","1","2","1","1","4","2","4","1","4","3",,"3",
"2012","AT",2749972,"4","2012","19",,"3",,"1","1","1","1","1","1","1","1","3","3000","2",,"2","2","2","2","1","1","2","2","1",,"600","513.1","418.749166666667","1","1",29545,19212,19212,19212,1,0,0,0,0,0,0,0,196,0,0,0,0,0,10333,"2","80","1","1","1","1","1","3","4","3","3","4","4",,"3",
"2012","AT",2750170,"3","2012","16","3","3",,"2","1","1","1","1","1","1","2","3","2000","1",,"2","2","2","2","3","2","3","2","1",,,"494.59",,"1","1",78161,75080,57905,14788,1,0,0,0,0,0,0,0,17870,0,0,0,0,0,3082,"2","160","1","1","1","1","1","3","4","4","2","4","3",,"3",
"2012","AT",2750358,"5","2012","22",,"3",,"1","1","1","1","1","3","1","3","3","1400","2","1","2","1","2","2","4","5","5","2","1",,,"82.46",,"1","1",111456,110876,110785,71788,1,0,0,0,0,0,0,0,145,0,0,0,0,0,580,"2","74","1","1","1","1","1","4","4","3","4","2","3",,"3",
"2012","AT",2750686,"5","2012","21",,"3",,"1","1","1","1","1","1","1","1","2","1400","3",,"2","2","2","2","3","1","3","1","1",,"1000","390.41","83.3333333333333","1","1",72639,57843,57843,57843,1,4195,0,0,0,0,0,0,262,0,0,0,0,0,14795,"2","60","1","1","1","1","1","4","4","3","3","1","3","2","3",
"2012","AT",2751292,"3","2012","14",,"3",,"1","1","1","1","1","3","1","1","3","1700","3",,"2","2","2","1","1","4","3","2","1",,"400","379.77",,"1","1",85747,64027,64027,26151,1,10278,122,0,0,0,0,0,29,0,0,0,0,1260,21719,"2","109","1","1","1","1","2","4","1","3","3","4","3",,"3",
"2012","AT",2752289,"5","2012","20",,"3","3","2","1","1","1","1","1","1","2","3","4000","3",,"2","2","2","2","4","1","2","2","1",,,"1141.41",,"1","1",9814,-2614,-2614,-12391,1,5511,0,0,0,0,0,0,37,335,0,0,0,0,12428,"2","150","1","1","1","1","2","4","4","4","4","3","4",,"3",
